SCRIP_CODE,KEY
96220,RECLTD_28-Jun-2018_105.0_CE
96221,RECLTD_28-Jun-2018_105.0_PE
96222,RECLTD_28-Jun-2018_110.0_CE
96223,RECLTD_28-Jun-2018_110.0_PE
96224,RECLTD_28-Jun-2018_115.0_CE
96225,RECLTD_28-Jun-2018_115.0_PE
96226,RECLTD_28-Jun-2018_120.0_CE
96227,RECLTD_28-Jun-2018_120.0_PE
96228,RECLTD_28-Jun-2018_125.0_CE
96229,RECLTD_28-Jun-2018_125.0_PE
96230,RECLTD_28-Jun-2018_130.0_CE
96231,RECLTD_28-Jun-2018_130.0_PE
96232,RECLTD_28-Jun-2018_135.0_CE
96233,RECLTD_28-Jun-2018_135.0_PE
96234,RECLTD_28-Jun-2018_140.0_CE
96235,RECLTD_28-Jun-2018_140.0_PE
96236,RECLTD_28-Jun-2018_145.0_CE
96237,RECLTD_28-Jun-2018_145.0_PE
96238,RECLTD_28-Jun-2018_150.0_CE
96239,RECLTD_28-Jun-2018_150.0_PE
96240,RECLTD_28-Jun-2018_155.0_CE
96241,RECLTD_28-Jun-2018_155.0_PE
96242,RECLTD_28-Jun-2018_160.0_CE
96243,RECLTD_28-Jun-2018_160.0_PE
96244,RECLTD_28-Jun-2018_165.0_CE
96245,RECLTD_28-Jun-2018_165.0_PE
96246,RECLTD_28-Jun-2018_170.0_CE
96247,RECLTD_28-Jun-2018_170.0_PE
96248,RECLTD_28-Jun-2018_175.0_CE
96249,RECLTD_28-Jun-2018_175.0_PE
96250,RECLTD_28-Jun-2018_180.0_CE
96251,RECLTD_28-Jun-2018_180.0_PE
96252,RECLTD_28-Jun-2018_185.0_CE
96253,RECLTD_28-Jun-2018_185.0_PE
36714,RECLTD_28-Jun-2018_190.0_CE
36715,RECLTD_28-Jun-2018_190.0_PE
41720,RECLTD_28-Jun-2018_55.0_CE
41722,RECLTD_28-Jun-2018_55.0_PE
39882,RECLTD_28-Jun-2018_60.0_CE
39898,RECLTD_28-Jun-2018_60.0_PE
96204,RECLTD_28-Jun-2018_65.0_CE
96205,RECLTD_28-Jun-2018_65.0_PE
96206,RECLTD_28-Jun-2018_70.0_CE
96207,RECLTD_28-Jun-2018_70.0_PE
96208,RECLTD_28-Jun-2018_75.0_CE
96209,RECLTD_28-Jun-2018_75.0_PE
96210,RECLTD_28-Jun-2018_80.0_CE
96211,RECLTD_28-Jun-2018_80.0_PE
96212,RECLTD_28-Jun-2018_85.0_CE
96213,RECLTD_28-Jun-2018_85.0_PE
96214,RECLTD_28-Jun-2018_90.0_CE
96215,RECLTD_28-Jun-2018_90.0_PE
96216,RECLTD_28-Jun-2018_95.0_CE
96217,RECLTD_28-Jun-2018_95.0_PE
50387,RECLTD_31-May-2018_-0.01_XX
88252,RECLTD_31-May-2018_100.0_CE
88253,RECLTD_31-May-2018_100.0_PE
88254,RECLTD_31-May-2018_105.0_CE
88255,RECLTD_31-May-2018_105.0_PE
88256,RECLTD_31-May-2018_110.0_CE
88257,RECLTD_31-May-2018_110.0_PE
88258,RECLTD_31-May-2018_115.0_CE
88259,RECLTD_31-May-2018_115.0_PE
88260,RECLTD_31-May-2018_120.0_CE
88261,RECLTD_31-May-2018_120.0_PE
88262,RECLTD_31-May-2018_125.0_CE
88263,RECLTD_31-May-2018_125.0_PE
88264,RECLTD_31-May-2018_130.0_CE
88265,RECLTD_31-May-2018_130.0_PE
88266,RECLTD_31-May-2018_135.0_CE
88267,RECLTD_31-May-2018_135.0_PE
88268,RECLTD_31-May-2018_140.0_CE
88269,RECLTD_31-May-2018_140.0_PE
88270,RECLTD_31-May-2018_145.0_CE
88271,RECLTD_31-May-2018_145.0_PE
88272,RECLTD_31-May-2018_150.0_CE
88273,RECLTD_31-May-2018_150.0_PE
88274,RECLTD_31-May-2018_155.0_CE
88275,RECLTD_31-May-2018_155.0_PE
88276,RECLTD_31-May-2018_160.0_CE
88277,RECLTD_31-May-2018_160.0_PE
88278,RECLTD_31-May-2018_165.0_CE
88279,RECLTD_31-May-2018_165.0_PE
88280,RECLTD_31-May-2018_170.0_CE
88281,RECLTD_31-May-2018_170.0_PE
88282,RECLTD_31-May-2018_175.0_CE
88283,RECLTD_31-May-2018_175.0_PE
88284,RECLTD_31-May-2018_180.0_CE
88285,RECLTD_31-May-2018_180.0_PE
88286,RECLTD_31-May-2018_185.0_CE
88287,RECLTD_31-May-2018_185.0_PE
88288,RECLTD_31-May-2018_190.0_CE
88289,RECLTD_31-May-2018_190.0_PE
88290,RECLTD_31-May-2018_195.0_CE
88291,RECLTD_31-May-2018_195.0_PE
36156,RECLTD_31-May-2018_200.0_CE
36157,RECLTD_31-May-2018_200.0_PE
37189,RECLTD_31-May-2018_205.0_CE
37191,RECLTD_31-May-2018_205.0_PE
41713,RECLTD_31-May-2018_55.0_CE
41714,RECLTD_31-May-2018_55.0_PE
39880,RECLTD_31-May-2018_60.0_CE
39881,RECLTD_31-May-2018_60.0_PE
42816,RECLTD_31-May-2018_65.0_CE
42829,RECLTD_31-May-2018_65.0_PE
42830,RECLTD_31-May-2018_70.0_CE
42831,RECLTD_31-May-2018_70.0_PE
88238,RECLTD_31-May-2018_75.0_CE
88239,RECLTD_31-May-2018_75.0_PE
88240,RECLTD_31-May-2018_80.0_CE
88241,RECLTD_31-May-2018_80.0_PE
88246,RECLTD_31-May-2018_85.0_CE
88247,RECLTD_31-May-2018_85.0_PE
88248,RECLTD_31-May-2018_90.0_CE
88249,RECLTD_31-May-2018_90.0_PE
88250,RECLTD_31-May-2018_95.0_CE
88251,RECLTD_31-May-2018_95.0_PE
45725,RELCAPITAL_26-Jul-2018_-0.01_XX
42355,RELCAPITAL_26-Jul-2018_180.0_CE
42356,RELCAPITAL_26-Jul-2018_180.0_PE
38926,RELCAPITAL_26-Jul-2018_200.0_CE
38927,RELCAPITAL_26-Jul-2018_200.0_PE
85728,RELCAPITAL_26-Jul-2018_220.0_CE
85729,RELCAPITAL_26-Jul-2018_220.0_PE
85730,RELCAPITAL_26-Jul-2018_240.0_CE
85731,RELCAPITAL_26-Jul-2018_240.0_PE
85732,RELCAPITAL_26-Jul-2018_260.0_CE
85733,RELCAPITAL_26-Jul-2018_260.0_PE
85734,RELCAPITAL_26-Jul-2018_280.0_CE
85735,RELCAPITAL_26-Jul-2018_280.0_PE
85788,RELCAPITAL_26-Jul-2018_300.0_CE
85789,RELCAPITAL_26-Jul-2018_300.0_PE
85814,RELCAPITAL_26-Jul-2018_320.0_CE
85815,RELCAPITAL_26-Jul-2018_320.0_PE
85816,RELCAPITAL_26-Jul-2018_340.0_CE
85817,RELCAPITAL_26-Jul-2018_340.0_PE
85892,RELCAPITAL_26-Jul-2018_360.0_CE
85893,RELCAPITAL_26-Jul-2018_360.0_PE
85906,RELCAPITAL_26-Jul-2018_380.0_CE
85907,RELCAPITAL_26-Jul-2018_380.0_PE
85997,RELCAPITAL_26-Jul-2018_400.0_CE
85998,RELCAPITAL_26-Jul-2018_400.0_PE
85999,RELCAPITAL_26-Jul-2018_420.0_CE
86000,RELCAPITAL_26-Jul-2018_420.0_PE
86001,RELCAPITAL_26-Jul-2018_440.0_CE
86002,RELCAPITAL_26-Jul-2018_440.0_PE
86079,RELCAPITAL_26-Jul-2018_460.0_CE
86080,RELCAPITAL_26-Jul-2018_460.0_PE
86081,RELCAPITAL_26-Jul-2018_480.0_CE
86082,RELCAPITAL_26-Jul-2018_480.0_PE
86083,RELCAPITAL_26-Jul-2018_500.0_CE
86084,RELCAPITAL_26-Jul-2018_500.0_PE
86099,RELCAPITAL_26-Jul-2018_520.0_CE
86100,RELCAPITAL_26-Jul-2018_520.0_PE
86101,RELCAPITAL_26-Jul-2018_540.0_CE
86102,RELCAPITAL_26-Jul-2018_540.0_PE
86281,RELCAPITAL_26-Jul-2018_560.0_CE
86282,RELCAPITAL_26-Jul-2018_560.0_PE
86283,RELCAPITAL_26-Jul-2018_580.0_CE
86284,RELCAPITAL_26-Jul-2018_580.0_PE
86285,RELCAPITAL_26-Jul-2018_600.0_CE
86286,RELCAPITAL_26-Jul-2018_600.0_PE
86287,RELCAPITAL_26-Jul-2018_620.0_CE
86288,RELCAPITAL_26-Jul-2018_620.0_PE
35971,RELCAPITAL_26-Jul-2018_640.0_CE
35972,RELCAPITAL_26-Jul-2018_640.0_PE
49066,RELCAPITAL_28-Jun-2018_-0.01_XX
42353,RELCAPITAL_28-Jun-2018_180.0_CE
42354,RELCAPITAL_28-Jun-2018_180.0_PE
38923,RELCAPITAL_28-Jun-2018_200.0_CE
38924,RELCAPITAL_28-Jun-2018_200.0_PE
96254,RELCAPITAL_28-Jun-2018_220.0_CE
96255,RELCAPITAL_28-Jun-2018_220.0_PE
96256,RELCAPITAL_28-Jun-2018_240.0_CE
96257,RELCAPITAL_28-Jun-2018_240.0_PE
96258,RELCAPITAL_28-Jun-2018_260.0_CE
96259,RELCAPITAL_28-Jun-2018_260.0_PE
96260,RELCAPITAL_28-Jun-2018_280.0_CE
96261,RELCAPITAL_28-Jun-2018_280.0_PE
96262,RELCAPITAL_28-Jun-2018_300.0_CE
96263,RELCAPITAL_28-Jun-2018_300.0_PE
96264,RELCAPITAL_28-Jun-2018_320.0_CE
96265,RELCAPITAL_28-Jun-2018_320.0_PE
96266,RELCAPITAL_28-Jun-2018_340.0_CE
96267,RELCAPITAL_28-Jun-2018_340.0_PE
96268,RELCAPITAL_28-Jun-2018_360.0_CE
96269,RELCAPITAL_28-Jun-2018_360.0_PE
96270,RELCAPITAL_28-Jun-2018_380.0_CE
96271,RELCAPITAL_28-Jun-2018_380.0_PE
96272,RELCAPITAL_28-Jun-2018_400.0_CE
96273,RELCAPITAL_28-Jun-2018_400.0_PE
96274,RELCAPITAL_28-Jun-2018_420.0_CE
96275,RELCAPITAL_28-Jun-2018_420.0_PE
96276,RELCAPITAL_28-Jun-2018_440.0_CE
96277,RELCAPITAL_28-Jun-2018_440.0_PE
96278,RELCAPITAL_28-Jun-2018_460.0_CE
96279,RELCAPITAL_28-Jun-2018_460.0_PE
96280,RELCAPITAL_28-Jun-2018_480.0_CE
96281,RELCAPITAL_28-Jun-2018_480.0_PE
96282,RELCAPITAL_28-Jun-2018_500.0_CE
96283,RELCAPITAL_28-Jun-2018_500.0_PE
96284,RELCAPITAL_28-Jun-2018_520.0_CE
96285,RELCAPITAL_28-Jun-2018_520.0_PE
96286,RELCAPITAL_28-Jun-2018_540.0_CE
96287,RELCAPITAL_28-Jun-2018_540.0_PE
96288,RELCAPITAL_28-Jun-2018_560.0_CE
96289,RELCAPITAL_28-Jun-2018_560.0_PE
96290,RELCAPITAL_28-Jun-2018_580.0_CE
96291,RELCAPITAL_28-Jun-2018_580.0_PE
96292,RELCAPITAL_28-Jun-2018_600.0_CE
96293,RELCAPITAL_28-Jun-2018_600.0_PE
96294,RELCAPITAL_28-Jun-2018_620.0_CE
96295,RELCAPITAL_28-Jun-2018_620.0_PE
36716,RELCAPITAL_28-Jun-2018_640.0_CE
36719,RELCAPITAL_28-Jun-2018_640.0_PE
39327,RELCAPITAL_28-Jun-2018_660.0_CE
39331,RELCAPITAL_28-Jun-2018_660.0_PE
50388,RELCAPITAL_31-May-2018_-0.01_XX
42339,RELCAPITAL_31-May-2018_180.0_CE
42352,RELCAPITAL_31-May-2018_180.0_PE
38921,RELCAPITAL_31-May-2018_200.0_CE
38922,RELCAPITAL_31-May-2018_200.0_PE
41993,RELCAPITAL_31-May-2018_220.0_CE
42008,RELCAPITAL_31-May-2018_220.0_PE
40445,RELCAPITAL_31-May-2018_240.0_CE
40447,RELCAPITAL_31-May-2018_240.0_PE
88292,RELCAPITAL_31-May-2018_260.0_CE
88293,RELCAPITAL_31-May-2018_260.0_PE
88294,RELCAPITAL_31-May-2018_280.0_CE
88295,RELCAPITAL_31-May-2018_280.0_PE
88296,RELCAPITAL_31-May-2018_300.0_CE
88297,RELCAPITAL_31-May-2018_300.0_PE
88298,RELCAPITAL_31-May-2018_320.0_CE
88299,RELCAPITAL_31-May-2018_320.0_PE
88300,RELCAPITAL_31-May-2018_340.0_CE
88301,RELCAPITAL_31-May-2018_340.0_PE
88302,RELCAPITAL_31-May-2018_360.0_CE
88303,RELCAPITAL_31-May-2018_360.0_PE
88304,RELCAPITAL_31-May-2018_380.0_CE
88305,RELCAPITAL_31-May-2018_380.0_PE
88306,RELCAPITAL_31-May-2018_400.0_CE
88307,RELCAPITAL_31-May-2018_400.0_PE
88308,RELCAPITAL_31-May-2018_420.0_CE
88309,RELCAPITAL_31-May-2018_420.0_PE
88310,RELCAPITAL_31-May-2018_440.0_CE
88311,RELCAPITAL_31-May-2018_440.0_PE
88312,RELCAPITAL_31-May-2018_460.0_CE
88313,RELCAPITAL_31-May-2018_460.0_PE
88314,RELCAPITAL_31-May-2018_480.0_CE
88315,RELCAPITAL_31-May-2018_480.0_PE
88316,RELCAPITAL_31-May-2018_500.0_CE
88317,RELCAPITAL_31-May-2018_500.0_PE
88318,RELCAPITAL_31-May-2018_520.0_CE
88319,RELCAPITAL_31-May-2018_520.0_PE
88320,RELCAPITAL_31-May-2018_540.0_CE
88321,RELCAPITAL_31-May-2018_540.0_PE
88322,RELCAPITAL_31-May-2018_560.0_CE
88323,RELCAPITAL_31-May-2018_560.0_PE
88324,RELCAPITAL_31-May-2018_580.0_CE
88325,RELCAPITAL_31-May-2018_580.0_PE
88326,RELCAPITAL_31-May-2018_600.0_CE
88327,RELCAPITAL_31-May-2018_600.0_PE
88328,RELCAPITAL_31-May-2018_620.0_CE
88329,RELCAPITAL_31-May-2018_620.0_PE
88330,RELCAPITAL_31-May-2018_640.0_CE
88331,RELCAPITAL_31-May-2018_640.0_PE
88332,RELCAPITAL_31-May-2018_660.0_CE
88333,RELCAPITAL_31-May-2018_660.0_PE
37192,RELCAPITAL_31-May-2018_680.0_CE
37196,RELCAPITAL_31-May-2018_680.0_PE
45730,RELIANCE_26-Jul-2018_-0.01_XX
86496,RELIANCE_26-Jul-2018_1000.0_CE
86497,RELIANCE_26-Jul-2018_1000.0_PE
86498,RELIANCE_26-Jul-2018_1020.0_CE
86499,RELIANCE_26-Jul-2018_1020.0_PE
86500,RELIANCE_26-Jul-2018_1040.0_CE
86501,RELIANCE_26-Jul-2018_1040.0_PE
86502,RELIANCE_26-Jul-2018_1060.0_CE
86503,RELIANCE_26-Jul-2018_1060.0_PE
86504,RELIANCE_26-Jul-2018_1080.0_CE
86505,RELIANCE_26-Jul-2018_1080.0_PE
86506,RELIANCE_26-Jul-2018_1100.0_CE
86507,RELIANCE_26-Jul-2018_1100.0_PE
86508,RELIANCE_26-Jul-2018_1120.0_CE
86509,RELIANCE_26-Jul-2018_1120.0_PE
86510,RELIANCE_26-Jul-2018_1140.0_CE
86511,RELIANCE_26-Jul-2018_1140.0_PE
86512,RELIANCE_26-Jul-2018_1160.0_CE
86513,RELIANCE_26-Jul-2018_1160.0_PE
86514,RELIANCE_26-Jul-2018_1180.0_CE
86515,RELIANCE_26-Jul-2018_1180.0_PE
86516,RELIANCE_26-Jul-2018_1200.0_CE
86517,RELIANCE_26-Jul-2018_1200.0_PE
86518,RELIANCE_26-Jul-2018_1220.0_CE
86519,RELIANCE_26-Jul-2018_1220.0_PE
86520,RELIANCE_26-Jul-2018_1240.0_CE
86521,RELIANCE_26-Jul-2018_1240.0_PE
86522,RELIANCE_26-Jul-2018_1260.0_CE
86523,RELIANCE_26-Jul-2018_1260.0_PE
86524,RELIANCE_26-Jul-2018_1280.0_CE
86525,RELIANCE_26-Jul-2018_1280.0_PE
86526,RELIANCE_26-Jul-2018_1300.0_CE
86527,RELIANCE_26-Jul-2018_1300.0_PE
86528,RELIANCE_26-Jul-2018_1320.0_CE
86529,RELIANCE_26-Jul-2018_1320.0_PE
86530,RELIANCE_26-Jul-2018_1340.0_CE
86531,RELIANCE_26-Jul-2018_1340.0_PE
86532,RELIANCE_26-Jul-2018_1360.0_CE
86533,RELIANCE_26-Jul-2018_1360.0_PE
86534,RELIANCE_26-Jul-2018_1380.0_CE
86535,RELIANCE_26-Jul-2018_1380.0_PE
35995,RELIANCE_26-Jul-2018_1400.0_CE
35996,RELIANCE_26-Jul-2018_1400.0_PE
43357,RELIANCE_26-Jul-2018_540.0_CE
43358,RELIANCE_26-Jul-2018_540.0_PE
37033,RELIANCE_26-Jul-2018_560.0_CE
37034,RELIANCE_26-Jul-2018_560.0_PE
86289,RELIANCE_26-Jul-2018_580.0_CE
86290,RELIANCE_26-Jul-2018_580.0_PE
86291,RELIANCE_26-Jul-2018_600.0_CE
86292,RELIANCE_26-Jul-2018_600.0_PE
86293,RELIANCE_26-Jul-2018_620.0_CE
86294,RELIANCE_26-Jul-2018_620.0_PE
86295,RELIANCE_26-Jul-2018_640.0_CE
86296,RELIANCE_26-Jul-2018_640.0_PE
86297,RELIANCE_26-Jul-2018_660.0_CE
86298,RELIANCE_26-Jul-2018_660.0_PE
86299,RELIANCE_26-Jul-2018_680.0_CE
86300,RELIANCE_26-Jul-2018_680.0_PE
86301,RELIANCE_26-Jul-2018_700.0_CE
86302,RELIANCE_26-Jul-2018_700.0_PE
86303,RELIANCE_26-Jul-2018_720.0_CE
86304,RELIANCE_26-Jul-2018_720.0_PE
86305,RELIANCE_26-Jul-2018_740.0_CE
86306,RELIANCE_26-Jul-2018_740.0_PE
86307,RELIANCE_26-Jul-2018_760.0_CE
86308,RELIANCE_26-Jul-2018_760.0_PE
86309,RELIANCE_26-Jul-2018_780.0_CE
86310,RELIANCE_26-Jul-2018_780.0_PE
86311,RELIANCE_26-Jul-2018_800.0_CE
86312,RELIANCE_26-Jul-2018_800.0_PE
86313,RELIANCE_26-Jul-2018_820.0_CE
86314,RELIANCE_26-Jul-2018_820.0_PE
86315,RELIANCE_26-Jul-2018_840.0_CE
86316,RELIANCE_26-Jul-2018_840.0_PE
86317,RELIANCE_26-Jul-2018_860.0_CE
86318,RELIANCE_26-Jul-2018_860.0_PE
86319,RELIANCE_26-Jul-2018_880.0_CE
86320,RELIANCE_26-Jul-2018_880.0_PE
86361,RELIANCE_26-Jul-2018_900.0_CE
86362,RELIANCE_26-Jul-2018_900.0_PE
86486,RELIANCE_26-Jul-2018_920.0_CE
86487,RELIANCE_26-Jul-2018_920.0_PE
86488,RELIANCE_26-Jul-2018_940.0_CE
86489,RELIANCE_26-Jul-2018_940.0_PE
86490,RELIANCE_26-Jul-2018_960.0_CE
86491,RELIANCE_26-Jul-2018_960.0_PE
86494,RELIANCE_26-Jul-2018_980.0_CE
86495,RELIANCE_26-Jul-2018_980.0_PE
49067,RELIANCE_28-Jun-2018_-0.01_XX
96376,RELIANCE_28-Jun-2018_1000.0_CE
96377,RELIANCE_28-Jun-2018_1000.0_PE
96378,RELIANCE_28-Jun-2018_1020.0_CE
96379,RELIANCE_28-Jun-2018_1020.0_PE
96380,RELIANCE_28-Jun-2018_1040.0_CE
96381,RELIANCE_28-Jun-2018_1040.0_PE
96382,RELIANCE_28-Jun-2018_1060.0_CE
96383,RELIANCE_28-Jun-2018_1060.0_PE
96384,RELIANCE_28-Jun-2018_1080.0_CE
96385,RELIANCE_28-Jun-2018_1080.0_PE
96386,RELIANCE_28-Jun-2018_1100.0_CE
96387,RELIANCE_28-Jun-2018_1100.0_PE
96388,RELIANCE_28-Jun-2018_1120.0_CE
96389,RELIANCE_28-Jun-2018_1120.0_PE
96390,RELIANCE_28-Jun-2018_1140.0_CE
96391,RELIANCE_28-Jun-2018_1140.0_PE
96392,RELIANCE_28-Jun-2018_1160.0_CE
96393,RELIANCE_28-Jun-2018_1160.0_PE
96394,RELIANCE_28-Jun-2018_1180.0_CE
96395,RELIANCE_28-Jun-2018_1180.0_PE
96396,RELIANCE_28-Jun-2018_1200.0_CE
96397,RELIANCE_28-Jun-2018_1200.0_PE
96398,RELIANCE_28-Jun-2018_1220.0_CE
96399,RELIANCE_28-Jun-2018_1220.0_PE
96400,RELIANCE_28-Jun-2018_1240.0_CE
96401,RELIANCE_28-Jun-2018_1240.0_PE
96402,RELIANCE_28-Jun-2018_1260.0_CE
96403,RELIANCE_28-Jun-2018_1260.0_PE
96404,RELIANCE_28-Jun-2018_1280.0_CE
96405,RELIANCE_28-Jun-2018_1280.0_PE
36720,RELIANCE_28-Jun-2018_1300.0_CE
36721,RELIANCE_28-Jun-2018_1300.0_PE
40046,RELIANCE_28-Jun-2018_1320.0_CE
40047,RELIANCE_28-Jun-2018_1320.0_PE
40745,RELIANCE_28-Jun-2018_1340.0_CE
40749,RELIANCE_28-Jun-2018_1340.0_PE
44667,RELIANCE_28-Jun-2018_1360.0_CE
44668,RELIANCE_28-Jun-2018_1360.0_PE
44669,RELIANCE_28-Jun-2018_1380.0_CE
44670,RELIANCE_28-Jun-2018_1380.0_PE
35993,RELIANCE_28-Jun-2018_1400.0_CE
35994,RELIANCE_28-Jun-2018_1400.0_PE
96296,RELIANCE_28-Jun-2018_480.0_CE
96297,RELIANCE_28-Jun-2018_480.0_PE
96298,RELIANCE_28-Jun-2018_500.0_CE
96299,RELIANCE_28-Jun-2018_500.0_PE
96300,RELIANCE_28-Jun-2018_520.0_CE
96301,RELIANCE_28-Jun-2018_520.0_PE
96302,RELIANCE_28-Jun-2018_540.0_CE
96303,RELIANCE_28-Jun-2018_540.0_PE
96304,RELIANCE_28-Jun-2018_560.0_CE
96305,RELIANCE_28-Jun-2018_560.0_PE
96306,RELIANCE_28-Jun-2018_580.0_CE
96307,RELIANCE_28-Jun-2018_580.0_PE
96308,RELIANCE_28-Jun-2018_600.0_CE
96309,RELIANCE_28-Jun-2018_600.0_PE
96310,RELIANCE_28-Jun-2018_620.0_CE
96311,RELIANCE_28-Jun-2018_620.0_PE
96312,RELIANCE_28-Jun-2018_640.0_CE
96313,RELIANCE_28-Jun-2018_640.0_PE
96314,RELIANCE_28-Jun-2018_660.0_CE
96315,RELIANCE_28-Jun-2018_660.0_PE
96316,RELIANCE_28-Jun-2018_680.0_CE
96317,RELIANCE_28-Jun-2018_680.0_PE
96318,RELIANCE_28-Jun-2018_700.0_CE
96319,RELIANCE_28-Jun-2018_700.0_PE
96320,RELIANCE_28-Jun-2018_720.0_CE
96321,RELIANCE_28-Jun-2018_720.0_PE
96322,RELIANCE_28-Jun-2018_740.0_CE
96323,RELIANCE_28-Jun-2018_740.0_PE
96324,RELIANCE_28-Jun-2018_760.0_CE
96325,RELIANCE_28-Jun-2018_760.0_PE
96326,RELIANCE_28-Jun-2018_780.0_CE
96327,RELIANCE_28-Jun-2018_780.0_PE
96328,RELIANCE_28-Jun-2018_800.0_CE
96329,RELIANCE_28-Jun-2018_800.0_PE
96330,RELIANCE_28-Jun-2018_820.0_CE
96331,RELIANCE_28-Jun-2018_820.0_PE
96360,RELIANCE_28-Jun-2018_840.0_CE
96361,RELIANCE_28-Jun-2018_840.0_PE
96362,RELIANCE_28-Jun-2018_860.0_CE
96363,RELIANCE_28-Jun-2018_860.0_PE
96364,RELIANCE_28-Jun-2018_880.0_CE
96365,RELIANCE_28-Jun-2018_880.0_PE
96366,RELIANCE_28-Jun-2018_900.0_CE
96367,RELIANCE_28-Jun-2018_900.0_PE
96368,RELIANCE_28-Jun-2018_920.0_CE
96369,RELIANCE_28-Jun-2018_920.0_PE
96370,RELIANCE_28-Jun-2018_940.0_CE
96371,RELIANCE_28-Jun-2018_940.0_PE
96372,RELIANCE_28-Jun-2018_960.0_CE
96373,RELIANCE_28-Jun-2018_960.0_PE
96374,RELIANCE_28-Jun-2018_980.0_CE
96375,RELIANCE_28-Jun-2018_980.0_PE
50389,RELIANCE_31-May-2018_-0.01_XX
88382,RELIANCE_31-May-2018_1000.0_CE
88383,RELIANCE_31-May-2018_1000.0_PE
88384,RELIANCE_31-May-2018_1020.0_CE
88385,RELIANCE_31-May-2018_1020.0_PE
88386,RELIANCE_31-May-2018_1040.0_CE
88387,RELIANCE_31-May-2018_1040.0_PE
88388,RELIANCE_31-May-2018_1060.0_CE
88389,RELIANCE_31-May-2018_1060.0_PE
88390,RELIANCE_31-May-2018_1080.0_CE
88391,RELIANCE_31-May-2018_1080.0_PE
88392,RELIANCE_31-May-2018_1100.0_CE
88393,RELIANCE_31-May-2018_1100.0_PE
88394,RELIANCE_31-May-2018_1120.0_CE
88395,RELIANCE_31-May-2018_1120.0_PE
88396,RELIANCE_31-May-2018_1140.0_CE
88397,RELIANCE_31-May-2018_1140.0_PE
88398,RELIANCE_31-May-2018_1160.0_CE
88399,RELIANCE_31-May-2018_1160.0_PE
88400,RELIANCE_31-May-2018_1180.0_CE
88401,RELIANCE_31-May-2018_1180.0_PE
88402,RELIANCE_31-May-2018_1200.0_CE
88403,RELIANCE_31-May-2018_1200.0_PE
88406,RELIANCE_31-May-2018_1220.0_CE
88407,RELIANCE_31-May-2018_1220.0_PE
88408,RELIANCE_31-May-2018_1240.0_CE
88409,RELIANCE_31-May-2018_1240.0_PE
88410,RELIANCE_31-May-2018_1260.0_CE
88411,RELIANCE_31-May-2018_1260.0_PE
88412,RELIANCE_31-May-2018_1280.0_CE
88413,RELIANCE_31-May-2018_1280.0_PE
88414,RELIANCE_31-May-2018_1300.0_CE
88415,RELIANCE_31-May-2018_1300.0_PE
88416,RELIANCE_31-May-2018_1320.0_CE
88417,RELIANCE_31-May-2018_1320.0_PE
36158,RELIANCE_31-May-2018_1340.0_CE
36160,RELIANCE_31-May-2018_1340.0_PE
37798,RELIANCE_31-May-2018_1360.0_CE
37799,RELIANCE_31-May-2018_1360.0_PE
44665,RELIANCE_31-May-2018_1380.0_CE
44666,RELIANCE_31-May-2018_1380.0_PE
35985,RELIANCE_31-May-2018_1400.0_CE
35986,RELIANCE_31-May-2018_1400.0_PE
42022,RELIANCE_31-May-2018_480.0_CE
42026,RELIANCE_31-May-2018_480.0_PE
42027,RELIANCE_31-May-2018_500.0_CE
42036,RELIANCE_31-May-2018_500.0_PE
88334,RELIANCE_31-May-2018_520.0_CE
88335,RELIANCE_31-May-2018_520.0_PE
88336,RELIANCE_31-May-2018_540.0_CE
88337,RELIANCE_31-May-2018_540.0_PE
88338,RELIANCE_31-May-2018_560.0_CE
88339,RELIANCE_31-May-2018_560.0_PE
88340,RELIANCE_31-May-2018_580.0_CE
88341,RELIANCE_31-May-2018_580.0_PE
88342,RELIANCE_31-May-2018_600.0_CE
88343,RELIANCE_31-May-2018_600.0_PE
88344,RELIANCE_31-May-2018_620.0_CE
88345,RELIANCE_31-May-2018_620.0_PE
88346,RELIANCE_31-May-2018_640.0_CE
88347,RELIANCE_31-May-2018_640.0_PE
88348,RELIANCE_31-May-2018_660.0_CE
88349,RELIANCE_31-May-2018_660.0_PE
88350,RELIANCE_31-May-2018_680.0_CE
88351,RELIANCE_31-May-2018_680.0_PE
88352,RELIANCE_31-May-2018_700.0_CE
88353,RELIANCE_31-May-2018_700.0_PE
88354,RELIANCE_31-May-2018_720.0_CE
88355,RELIANCE_31-May-2018_720.0_PE
88356,RELIANCE_31-May-2018_740.0_CE
88357,RELIANCE_31-May-2018_740.0_PE
88358,RELIANCE_31-May-2018_760.0_CE
88359,RELIANCE_31-May-2018_760.0_PE
88360,RELIANCE_31-May-2018_780.0_CE
88361,RELIANCE_31-May-2018_780.0_PE
88362,RELIANCE_31-May-2018_800.0_CE
88363,RELIANCE_31-May-2018_800.0_PE
88364,RELIANCE_31-May-2018_820.0_CE
88365,RELIANCE_31-May-2018_820.0_PE
88366,RELIANCE_31-May-2018_840.0_CE
88367,RELIANCE_31-May-2018_840.0_PE
88368,RELIANCE_31-May-2018_860.0_CE
88369,RELIANCE_31-May-2018_860.0_PE
88370,RELIANCE_31-May-2018_880.0_CE
88371,RELIANCE_31-May-2018_880.0_PE
88372,RELIANCE_31-May-2018_900.0_CE
88373,RELIANCE_31-May-2018_900.0_PE
