,KEY,OI,CLOSE,EXPIRY_DT,SCRIP_CODE
45109,HAVELLS_28-Jun-2018_320.0_PE,,,,76590.0
45110,HAVELLS_28-Jun-2018_330.0_CE,,,,76591.0
45111,HAVELLS_28-Jun-2018_330.0_PE,,,,76592.0
45112,HAVELLS_28-Jun-2018_340.0_CE,,,,76593.0
45113,HAVELLS_28-Jun-2018_340.0_PE,,,,76594.0
45114,HAVELLS_28-Jun-2018_350.0_CE,,,,76595.0
45115,HAVELLS_28-Jun-2018_350.0_PE,,,,76596.0
45116,HAVELLS_28-Jun-2018_360.0_CE,,,,76597.0
45117,HAVELLS_28-Jun-2018_360.0_PE,,,,76598.0
45118,HAVELLS_28-Jun-2018_370.0_CE,,,,76599.0
45119,HAVELLS_28-Jun-2018_370.0_PE,,,,76600.0
45120,HAVELLS_28-Jun-2018_690.0_CE,,,,76895.0
45121,HAVELLS_28-Jun-2018_690.0_PE,,,,76896.0
45122,HAVELLS_28-Jun-2018_700.0_CE,,,,35791.0
45123,HAVELLS_28-Jun-2018_700.0_PE,,,,35792.0
45124,HAVELLS_28-Jun-2018_710.0_CE,,,,35795.0
45125,HAVELLS_28-Jun-2018_710.0_PE,,,,35796.0
45126,HAVELLS_28-Jun-2018_720.0_CE,,,,39798.0
45127,HAVELLS_28-Jun-2018_720.0_PE,,,,39803.0
45128,HAVELLS_28-Jun-2018_730.0_CE,,,,39804.0
45129,HAVELLS_28-Jun-2018_730.0_PE,,,,39806.0
45130,HAVELLS_28-Jun-2018_740.0_CE,,,,41306.0
45131,HAVELLS_28-Jun-2018_740.0_PE,,,,41309.0
45132,HAVELLS_28-Jun-2018_750.0_CE,,,,41310.0
45133,HAVELLS_28-Jun-2018_750.0_PE,,,,41314.0
45134,HAVELLS_31-May-2018_-0.01_XX,,,,50280.0
45135,HAVELLS_31-May-2018_290.0_CE,,,,46058.0
45136,HAVELLS_31-May-2018_290.0_PE,,,,46059.0
45137,HAVELLS_31-May-2018_300.0_CE,,,,61665.0
45138,HAVELLS_31-May-2018_300.0_PE,,,,61666.0
45139,HAVELLS_31-May-2018_310.0_CE,,,,61667.0
45140,HAVELLS_31-May-2018_310.0_PE,,,,61668.0
45141,HAVELLS_31-May-2018_320.0_CE,,,,61669.0
45142,HAVELLS_31-May-2018_320.0_PE,,,,61670.0
45143,HAVELLS_31-May-2018_330.0_CE,,,,61671.0
45144,HAVELLS_31-May-2018_330.0_PE,,,,61672.0
45145,HAVELLS_31-May-2018_340.0_CE,,,,61673.0
45146,HAVELLS_31-May-2018_340.0_PE,,,,61674.0
45147,HAVELLS_31-May-2018_350.0_CE,,,,61675.0
45148,HAVELLS_31-May-2018_350.0_PE,,,,61676.0
45149,HAVELLS_31-May-2018_360.0_CE,,,,61677.0
45150,HAVELLS_31-May-2018_360.0_PE,,,,61678.0
45151,HAVELLS_31-May-2018_370.0_CE,,,,61679.0
45152,HAVELLS_31-May-2018_370.0_PE,,,,61680.0
45153,HAVELLS_31-May-2018_690.0_CE,,,,61743.0
45154,HAVELLS_31-May-2018_690.0_PE,,,,61744.0
45155,HAVELLS_31-May-2018_700.0_CE,,,,61745.0
45156,HAVELLS_31-May-2018_700.0_PE,,,,61746.0
45157,HAVELLS_31-May-2018_710.0_CE,,,,35546.0
45158,HAVELLS_31-May-2018_710.0_PE,,,,35547.0
45159,HAVELLS_31-May-2018_720.0_CE,,,,43638.0
45160,HAVELLS_31-May-2018_720.0_PE,,,,43639.0
45161,HAVELLS_31-May-2018_730.0_CE,,,,39794.0
45162,HAVELLS_31-May-2018_730.0_PE,,,,39797.0
45163,HAVELLS_31-May-2018_740.0_CE,,,,41300.0
45164,HAVELLS_31-May-2018_740.0_PE,,,,41301.0
45165,HAVELLS_31-May-2018_750.0_CE,,,,41302.0
45166,HAVELLS_31-May-2018_750.0_PE,,,,41303.0
45167,HCC_26-Jul-2018_-0.01_XX,,,,45485.0
45168,HCC_28-Jun-2018_-0.01_XX,,,,48785.0
45169,HCC_28-Jun-2018_50.0_CE,,,,37355.0
45170,HCC_28-Jun-2018_50.0_PE,,,,37356.0
45171,HCC_31-May-2018_-0.01_XX,,,,50281.0
45172,HCC_31-May-2018_60.0_CE,,,,35565.0
45173,HCC_31-May-2018_60.0_PE,,,,35566.0
45174,HCLTECH_26-Jul-2018_-0.01_XX,,,,45493.0
45175,HCLTECH_26-Jul-2018_1300.0_CE,,,,64480.0
45176,HCLTECH_26-Jul-2018_1300.0_PE,,,,64481.0
45177,HCLTECH_26-Jul-2018_1320.0_CE,,,,64482.0
45178,HCLTECH_26-Jul-2018_1320.0_PE,,,,64483.0
45179,HCLTECH_26-Jul-2018_1340.0_CE,,,,64484.0
45180,HCLTECH_26-Jul-2018_1340.0_PE,,,,64485.0
45181,HCLTECH_26-Jul-2018_1360.0_CE,,,,64486.0
45182,HCLTECH_26-Jul-2018_1360.0_PE,,,,64487.0
45183,HCLTECH_26-Jul-2018_1380.0_CE,,,,64488.0
45184,HCLTECH_26-Jul-2018_1380.0_PE,,,,64489.0
45185,HCLTECH_26-Jul-2018_1400.0_CE,,,,64490.0
45186,HCLTECH_26-Jul-2018_1400.0_PE,,,,64491.0
45187,HCLTECH_26-Jul-2018_1420.0_CE,,,,64492.0
45188,HCLTECH_26-Jul-2018_1420.0_PE,,,,64493.0
45189,HCLTECH_26-Jul-2018_1440.0_CE,,,,64494.0
45190,HCLTECH_26-Jul-2018_1440.0_PE,,,,64495.0
45191,HCLTECH_26-Jul-2018_1460.0_CE,,,,64496.0
45192,HCLTECH_26-Jul-2018_1460.0_PE,,,,64497.0
45193,HCLTECH_26-Jul-2018_1480.0_CE,,,,64498.0
45194,HCLTECH_26-Jul-2018_1480.0_PE,,,,64500.0
45195,HCLTECH_26-Jul-2018_500.0_CE,,,,43301.0
45196,HCLTECH_26-Jul-2018_500.0_PE,,,,43304.0
45197,HCLTECH_26-Jul-2018_520.0_CE,,,,38508.0
45198,HCLTECH_26-Jul-2018_520.0_PE,,,,38510.0
45199,HCLTECH_26-Jul-2018_540.0_CE,,,,38520.0
45200,HCLTECH_26-Jul-2018_540.0_PE,,,,38521.0
45201,HCLTECH_26-Jul-2018_560.0_CE,,,,38536.0
45202,HCLTECH_26-Jul-2018_560.0_PE,,,,38537.0
45203,HCLTECH_26-Jul-2018_580.0_CE,,,,38568.0
45204,HCLTECH_26-Jul-2018_580.0_PE,,,,38569.0
45205,HCLTECH_26-Jul-2018_600.0_CE,,,,37502.0
45206,HCLTECH_26-Jul-2018_600.0_PE,,,,37503.0
45207,HCLTECH_26-Jul-2018_620.0_CE,,,,37505.0
45208,HCLTECH_26-Jul-2018_620.0_PE,,,,37506.0
45209,HCLTECH_26-Jul-2018_640.0_CE,,,,35522.0
45210,HCLTECH_26-Jul-2018_640.0_PE,,,,35525.0
45211,HCLTECH_26-Jul-2018_660.0_CE,,,,35526.0
45212,HCLTECH_26-Jul-2018_660.0_PE,,,,35527.0
45213,HCLTECH_28-Jun-2018_-0.01_XX,,,,48788.0
45214,HCLTECH_28-Jun-2018_1300.0_CE,,,,77336.0
45215,HCLTECH_28-Jun-2018_1300.0_PE,,,,77337.0
45216,HCLTECH_28-Jun-2018_1320.0_CE,,,,77338.0
45217,HCLTECH_28-Jun-2018_1320.0_PE,,,,77339.0
45218,HCLTECH_28-Jun-2018_1340.0_CE,,,,77340.0
45219,HCLTECH_28-Jun-2018_1340.0_PE,,,,77341.0
45220,HCLTECH_28-Jun-2018_1360.0_CE,,,,77342.0
45221,HCLTECH_28-Jun-2018_1360.0_PE,,,,77343.0
45222,HCLTECH_28-Jun-2018_1380.0_CE,,,,35802.0
45223,HCLTECH_28-Jun-2018_1380.0_PE,,,,35810.0
45224,HCLTECH_28-Jun-2018_1400.0_CE,,,,41334.0
45225,HCLTECH_28-Jun-2018_1400.0_PE,,,,41335.0
45226,HCLTECH_28-Jun-2018_1420.0_CE,,,,41336.0
45227,HCLTECH_28-Jun-2018_1420.0_PE,,,,41337.0
45228,HCLTECH_28-Jun-2018_1440.0_CE,,,,43955.0
45229,HCLTECH_28-Jun-2018_1440.0_PE,,,,43956.0
45230,HCLTECH_28-Jun-2018_1460.0_CE,,,,43957.0
45231,HCLTECH_28-Jun-2018_1460.0_PE,,,,43958.0
45232,HCLTECH_28-Jun-2018_1480.0_CE,,,,44486.0
45233,HCLTECH_28-Jun-2018_1480.0_PE,,,,44487.0
45234,HCLTECH_28-Jun-2018_500.0_CE,,,,43295.0
45235,HCLTECH_28-Jun-2018_500.0_PE,,,,43296.0
45236,HCLTECH_28-Jun-2018_520.0_CE,,,,38500.0
45237,HCLTECH_28-Jun-2018_520.0_PE,,,,38501.0
45238,HCLTECH_28-Jun-2018_540.0_CE,,,,40302.0
45239,HCLTECH_28-Jun-2018_540.0_PE,,,,40306.0
45240,HCLTECH_28-Jun-2018_560.0_CE,,,,77046.0
45241,HCLTECH_28-Jun-2018_560.0_PE,,,,77047.0
45242,HCLTECH_28-Jun-2018_580.0_CE,,,,77067.0
45243,HCLTECH_28-Jun-2018_580.0_PE,,,,77068.0
45244,HCLTECH_28-Jun-2018_600.0_CE,,,,77107.0
45245,HCLTECH_28-Jun-2018_600.0_PE,,,,77108.0
45246,HCLTECH_28-Jun-2018_620.0_CE,,,,77109.0
45247,HCLTECH_28-Jun-2018_620.0_PE,,,,77110.0
45248,HCLTECH_31-May-2018_-0.01_XX,,,,50282.0
45249,HCLTECH_31-May-2018_1300.0_CE,,,,61871.0
45250,HCLTECH_31-May-2018_1300.0_PE,,,,61872.0
45251,HCLTECH_31-May-2018_1320.0_CE,,,,35569.0
45252,HCLTECH_31-May-2018_1320.0_PE,,,,35570.0
45253,HCLTECH_31-May-2018_1340.0_CE,,,,47594.0
45254,HCLTECH_31-May-2018_1340.0_PE,,,,47595.0
45255,HCLTECH_31-May-2018_1360.0_CE,,,,77044.0
45256,HCLTECH_31-May-2018_1360.0_PE,,,,77045.0
45257,HCLTECH_31-May-2018_1380.0_CE,,,,35797.0
45258,HCLTECH_31-May-2018_1380.0_PE,,,,35801.0
45259,HCLTECH_31-May-2018_1400.0_CE,,,,41323.0
45260,HCLTECH_31-May-2018_1400.0_PE,,,,41324.0
45261,HCLTECH_31-May-2018_1420.0_CE,,,,41330.0
45262,HCLTECH_31-May-2018_1420.0_PE,,,,41331.0
45263,HCLTECH_31-May-2018_1440.0_CE,,,,43929.0
45264,HCLTECH_31-May-2018_1440.0_PE,,,,43930.0
45265,HCLTECH_31-May-2018_1460.0_CE,,,,43943.0
45266,HCLTECH_31-May-2018_1460.0_PE,,,,43944.0
45267,HCLTECH_31-May-2018_1480.0_CE,,,,44479.0
45268,HCLTECH_31-May-2018_1480.0_PE,,,,44483.0
45269,HCLTECH_31-May-2018_500.0_CE,,,,43286.0
45270,HCLTECH_31-May-2018_500.0_PE,,,,43294.0
45271,HCLTECH_31-May-2018_520.0_CE,,,,38492.0
45272,HCLTECH_31-May-2018_520.0_PE,,,,38493.0
45273,HCLTECH_31-May-2018_540.0_CE,,,,40299.0
45274,HCLTECH_31-May-2018_540.0_PE,,,,40300.0
45275,HCLTECH_31-May-2018_560.0_CE,,,,44392.0
45276,HCLTECH_31-May-2018_560.0_PE,,,,44393.0
45277,HCLTECH_31-May-2018_580.0_CE,,,,61789.0
45278,HCLTECH_31-May-2018_580.0_PE,,,,61790.0
45279,HCLTECH_31-May-2018_600.0_CE,,,,61791.0
45280,HCLTECH_31-May-2018_600.0_PE,,,,61792.0
45281,HCLTECH_31-May-2018_620.0_CE,,,,61793.0
45282,HCLTECH_31-May-2018_620.0_PE,,,,61794.0
45283,HDFCBANK_26-Jul-2018_-0.01_XX,,,,45499.0
45284,HDFCBANK_26-Jul-2018_1520.0_CE,,,,35528.0
45285,HDFCBANK_26-Jul-2018_1520.0_PE,,,,35530.0
45286,HDFCBANK_26-Jul-2018_1540.0_CE,,,,64614.0
45287,HDFCBANK_26-Jul-2018_1540.0_PE,,,,64615.0
45288,HDFCBANK_26-Jul-2018_1560.0_CE,,,,64616.0
45289,HDFCBANK_26-Jul-2018_1560.0_PE,,,,64617.0
45290,HDFCBANK_26-Jul-2018_2240.0_CE,,,,64897.0
45291,HDFCBANK_26-Jul-2018_2240.0_PE,,,,64903.0
45292,HDFCBANK_26-Jul-2018_2260.0_CE,,,,64904.0
45293,HDFCBANK_26-Jul-2018_2260.0_PE,,,,64913.0
45294,HDFCBANK_26-Jul-2018_2280.0_CE,,,,64914.0
45295,HDFCBANK_26-Jul-2018_2280.0_PE,,,,64915.0
45296,HDFCBANK_26-Jul-2018_2300.0_CE,,,,64916.0
45297,HDFCBANK_26-Jul-2018_2300.0_PE,,,,64917.0
45298,HDFCBANK_26-Jul-2018_2320.0_CE,,,,64918.0
45299,HDFCBANK_26-Jul-2018_2320.0_PE,,,,64919.0
45300,HDFCBANK_26-Jul-2018_2340.0_CE,,,,64922.0
45301,HDFCBANK_26-Jul-2018_2340.0_PE,,,,64923.0
45302,HDFCBANK_26-Jul-2018_2360.0_CE,,,,37508.0
45303,HDFCBANK_26-Jul-2018_2360.0_PE,,,,37509.0
45304,HDFCBANK_26-Jul-2018_2380.0_CE,,,,38378.0
45305,HDFCBANK_26-Jul-2018_2380.0_PE,,,,38379.0
45306,HDFCBANK_26-Jul-2018_2400.0_CE,,,,40850.0
45307,HDFCBANK_26-Jul-2018_2400.0_PE,,,,40851.0
45308,HDFCBANK_26-Jul-2018_2420.0_CE,,,,41244.0
45309,HDFCBANK_26-Jul-2018_2420.0_PE,,,,41249.0
45310,HDFCBANK_26-Jul-2018_2440.0_CE,,,,42170.0
45311,HDFCBANK_26-Jul-2018_2440.0_PE,,,,42171.0
45312,HDFCBANK_28-Jun-2018_-0.01_XX,,,,48790.0
45313,HDFCBANK_28-Jun-2018_1480.0_CE,,,,78162.0
45314,HDFCBANK_28-Jun-2018_1480.0_PE,,,,78163.0
45315,HDFCBANK_28-Jun-2018_1500.0_CE,,,,78249.0
45316,HDFCBANK_28-Jun-2018_1500.0_PE,,,,78250.0
45317,HDFCBANK_28-Jun-2018_1520.0_CE,,,,78436.0
45318,HDFCBANK_28-Jun-2018_1520.0_PE,,,,78437.0
45319,HDFCBANK_28-Jun-2018_1540.0_CE,,,,78438.0
45320,HDFCBANK_28-Jun-2018_1540.0_PE,,,,78439.0
45321,HDFCBANK_28-Jun-2018_1560.0_CE,,,,78440.0
45322,HDFCBANK_28-Jun-2018_1560.0_PE,,,,78441.0
45323,HDFCBANK_28-Jun-2018_2240.0_CE,,,,78943.0
45324,HDFCBANK_28-Jun-2018_2240.0_PE,,,,78944.0
45325,HDFCBANK_28-Jun-2018_2260.0_CE,,,,78945.0
45326,HDFCBANK_28-Jun-2018_2260.0_PE,,,,78946.0
45327,HDFCBANK_28-Jun-2018_2280.0_CE,,,,78947.0
45328,HDFCBANK_28-Jun-2018_2280.0_PE,,,,78948.0
45329,HDFCBANK_28-Jun-2018_2300.0_CE,,,,35825.0
45330,HDFCBANK_28-Jun-2018_2300.0_PE,,,,35827.0
45331,HDFCBANK_28-Jun-2018_2320.0_CE,,,,35828.0
45332,HDFCBANK_28-Jun-2018_2320.0_PE,,,,35833.0
45333,HDFCBANK_28-Jun-2018_2340.0_CE,,,,35835.0
45334,HDFCBANK_28-Jun-2018_2340.0_PE,,,,35836.0
45335,HDFCBANK_28-Jun-2018_2360.0_CE,,,,43979.0
45336,HDFCBANK_28-Jun-2018_2360.0_PE,,,,43980.0
45337,HDFCBANK_28-Jun-2018_2380.0_CE,,,,38374.0
45338,HDFCBANK_28-Jun-2018_2380.0_PE,,,,38377.0
45339,HDFCBANK_28-Jun-2018_2400.0_CE,,,,40845.0
45340,HDFCBANK_28-Jun-2018_2400.0_PE,,,,40848.0
45341,HDFCBANK_28-Jun-2018_2420.0_CE,,,,41237.0
45342,HDFCBANK_28-Jun-2018_2420.0_PE,,,,41242.0
45343,HDFCBANK_28-Jun-2018_2440.0_CE,,,,42165.0
45344,HDFCBANK_28-Jun-2018_2440.0_PE,,,,42166.0
45345,HDFCBANK_31-May-2018_-0.01_XX,,,,50284.0
45346,HDFCBANK_31-May-2018_1440.0_CE,,,,40143.0
45347,HDFCBANK_31-May-2018_1440.0_PE,,,,40146.0
45348,HDFCBANK_31-May-2018_1460.0_CE,,,,62010.0
45349,HDFCBANK_31-May-2018_1460.0_PE,,,,62011.0
45350,HDFCBANK_31-May-2018_1480.0_CE,,,,62012.0
45351,HDFCBANK_31-May-2018_1480.0_PE,,,,62013.0
45352,HDFCBANK_31-May-2018_1500.0_CE,,,,62014.0
45353,HDFCBANK_31-May-2018_1500.0_PE,,,,62015.0
45354,HDFCBANK_31-May-2018_1520.0_CE,,,,62016.0
45355,HDFCBANK_31-May-2018_1520.0_PE,,,,62017.0
45356,HDFCBANK_31-May-2018_1540.0_CE,,,,62018.0
45357,HDFCBANK_31-May-2018_1540.0_PE,,,,62019.0
45358,HDFCBANK_31-May-2018_1560.0_CE,,,,62020.0
45359,HDFCBANK_31-May-2018_1560.0_PE,,,,62021.0
45360,HDFCBANK_31-May-2018_2240.0_CE,,,,62134.0
45361,HDFCBANK_31-May-2018_2240.0_PE,,,,62135.0
45362,HDFCBANK_31-May-2018_2260.0_CE,,,,62251.0
45363,HDFCBANK_31-May-2018_2260.0_PE,,,,62252.0
45364,HDFCBANK_31-May-2018_2280.0_CE,,,,35571.0
45365,HDFCBANK_31-May-2018_2280.0_PE,,,,35572.0
45366,HDFCBANK_31-May-2018_2300.0_CE,,,,36790.0
45367,HDFCBANK_31-May-2018_2300.0_PE,,,,36791.0
45368,HDFCBANK_31-May-2018_2320.0_CE,,,,36795.0
45369,HDFCBANK_31-May-2018_2320.0_PE,,,,36799.0
45370,HDFCBANK_31-May-2018_2340.0_CE,,,,35811.0
45371,HDFCBANK_31-May-2018_2340.0_PE,,,,35818.0
45372,HDFCBANK_31-May-2018_2360.0_CE,,,,43959.0
45373,HDFCBANK_31-May-2018_2360.0_PE,,,,43960.0
45374,HDFCBANK_31-May-2018_2380.0_CE,,,,38372.0
45375,HDFCBANK_31-May-2018_2380.0_PE,,,,38373.0
45376,HDFCBANK_31-May-2018_2400.0_CE,,,,40832.0
45377,HDFCBANK_31-May-2018_2400.0_PE,,,,40844.0
45378,HDFCBANK_31-May-2018_2420.0_CE,,,,41235.0
45379,HDFCBANK_31-May-2018_2420.0_PE,,,,41236.0
45380,HDFCBANK_31-May-2018_2440.0_CE,,,,42163.0
45381,HDFCBANK_31-May-2018_2440.0_PE,,,,42164.0
45382,HDFC_26-Jul-2018_-0.01_XX,,,,45494.0
45383,HDFC_26-Jul-2018_1050.0_CE,,,,64501.0
45384,HDFC_26-Jul-2018_1050.0_PE,,,,64502.0
45385,HDFC_26-Jul-2018_1100.0_CE,,,,64503.0
45386,HDFC_26-Jul-2018_1100.0_PE,,,,64504.0
45387,HDFC_26-Jul-2018_1150.0_CE,,,,64505.0
45388,HDFC_26-Jul-2018_1150.0_PE,,,,64506.0
45389,HDFC_26-Jul-2018_1200.0_CE,,,,64507.0
45390,HDFC_26-Jul-2018_1200.0_PE,,,,64508.0
45391,HDFC_26-Jul-2018_1250.0_CE,,,,64509.0
45392,HDFC_26-Jul-2018_1250.0_PE,,,,64510.0
45393,HDFC_26-Jul-2018_1300.0_CE,,,,64511.0
45394,HDFC_26-Jul-2018_1300.0_PE,,,,64512.0
45395,HDFC_26-Jul-2018_1350.0_CE,,,,64513.0
45396,HDFC_26-Jul-2018_1350.0_PE,,,,64514.0
45397,HDFC_26-Jul-2018_2400.0_CE,,,,64589.0
45398,HDFC_26-Jul-2018_2400.0_PE,,,,64590.0
45399,HDFC_26-Jul-2018_2450.0_CE,,,,64591.0
45400,HDFC_26-Jul-2018_2450.0_PE,,,,64592.0
45401,HDFC_26-Jul-2018_2500.0_CE,,,,64593.0
45402,HDFC_26-Jul-2018_2500.0_PE,,,,64596.0
45403,HDFC_26-Jul-2018_2550.0_CE,,,,64597.0
45404,HDFC_26-Jul-2018_2550.0_PE,,,,64598.0
45405,HDFC_26-Jul-2018_2600.0_CE,,,,64606.0
45406,HDFC_26-Jul-2018_2600.0_PE,,,,64611.0
45407,HDFC_26-Jul-2018_2650.0_CE,,,,64612.0
45408,HDFC_26-Jul-2018_2650.0_PE,,,,64613.0
45409,HDFC_26-Jul-2018_2700.0_CE,,,,36608.0
45410,HDFC_26-Jul-2018_2700.0_PE,,,,36614.0
45411,HDFC_26-Jul-2018_2750.0_CE,,,,41591.0
45412,HDFC_26-Jul-2018_2750.0_PE,,,,41592.0
45413,HDFC_28-Jun-2018_-0.01_XX,,,,48789.0
45414,HDFC_28-Jun-2018_1000.0_CE,,,,38195.0
45415,HDFC_28-Jun-2018_1000.0_PE,,,,38196.0
45416,HDFC_28-Jun-2018_1050.0_CE,,,,77723.0
45417,HDFC_28-Jun-2018_1050.0_PE,,,,77724.0
45418,HDFC_28-Jun-2018_1100.0_CE,,,,77725.0
45419,HDFC_28-Jun-2018_1100.0_PE,,,,77726.0
45420,HDFC_28-Jun-2018_1150.0_CE,,,,77727.0
45421,HDFC_28-Jun-2018_1150.0_PE,,,,77728.0
45422,HDFC_28-Jun-2018_1200.0_CE,,,,77729.0
45423,HDFC_28-Jun-2018_1200.0_PE,,,,77730.0
45424,HDFC_28-Jun-2018_1250.0_CE,,,,77731.0
45425,HDFC_28-Jun-2018_1250.0_PE,,,,77732.0
45426,HDFC_28-Jun-2018_1300.0_CE,,,,77733.0
45427,HDFC_28-Jun-2018_1300.0_PE,,,,77734.0
45428,HDFC_28-Jun-2018_1350.0_CE,,,,77735.0
45429,HDFC_28-Jun-2018_1350.0_PE,,,,77736.0
45430,HDFC_28-Jun-2018_2400.0_CE,,,,78092.0
45431,HDFC_28-Jun-2018_2400.0_PE,,,,78093.0
45432,HDFC_28-Jun-2018_2450.0_CE,,,,78094.0
45433,HDFC_28-Jun-2018_2450.0_PE,,,,78095.0
45434,HDFC_28-Jun-2018_2500.0_CE,,,,78096.0
45435,HDFC_28-Jun-2018_2500.0_PE,,,,78097.0
45436,HDFC_28-Jun-2018_2550.0_CE,,,,78098.0
45437,HDFC_28-Jun-2018_2550.0_PE,,,,78099.0
45438,HDFC_28-Jun-2018_2600.0_CE,,,,78150.0
45439,HDFC_28-Jun-2018_2600.0_PE,,,,78151.0
45440,HDFC_28-Jun-2018_2650.0_CE,,,,78152.0
45441,HDFC_28-Jun-2018_2650.0_PE,,,,78153.0
45442,HDFC_28-Jun-2018_2700.0_CE,,,,42336.0
45443,HDFC_28-Jun-2018_2700.0_PE,,,,42337.0
45444,HDFC_28-Jun-2018_2750.0_CE,,,,41587.0
45445,HDFC_28-Jun-2018_2750.0_PE,,,,41590.0
45446,HDFC_31-May-2018_-0.01_XX,,,,50283.0
45447,HDFC_31-May-2018_1000.0_CE,,,,38192.0
45448,HDFC_31-May-2018_1000.0_PE,,,,38194.0
45449,HDFC_31-May-2018_1050.0_CE,,,,77668.0
45450,HDFC_31-May-2018_1050.0_PE,,,,77669.0
45451,HDFC_31-May-2018_1100.0_CE,,,,77670.0
45452,HDFC_31-May-2018_1100.0_PE,,,,77671.0
45453,HDFC_31-May-2018_1150.0_CE,,,,77672.0
45454,HDFC_31-May-2018_1150.0_PE,,,,77673.0
45455,HDFC_31-May-2018_1200.0_CE,,,,77674.0
45456,HDFC_31-May-2018_1200.0_PE,,,,77675.0
45457,HDFC_31-May-2018_1250.0_CE,,,,77676.0
45458,HDFC_31-May-2018_1250.0_PE,,,,77677.0
45459,HDFC_31-May-2018_1300.0_CE,,,,77678.0
45460,HDFC_31-May-2018_1300.0_PE,,,,77679.0
45461,HDFC_31-May-2018_1350.0_CE,,,,77683.0
45462,HDFC_31-May-2018_1350.0_PE,,,,77688.0
45463,HDFC_31-May-2018_1360.0_CE,,,,41505.0
45464,HDFC_31-May-2018_1360.0_PE,,,,41509.0
45465,HDFC_31-May-2018_1380.0_CE,,,,39094.0
45466,HDFC_31-May-2018_1380.0_PE,,,,39095.0
45467,HDFC_31-May-2018_1420.0_CE,,,,61878.0
45468,HDFC_31-May-2018_1420.0_PE,,,,61879.0
45469,HDFC_31-May-2018_1440.0_CE,,,,61880.0
45470,HDFC_31-May-2018_1440.0_PE,,,,61881.0
45471,HDFC_31-May-2018_1460.0_CE,,,,61882.0
45472,HDFC_31-May-2018_1460.0_PE,,,,61883.0
45473,HDFC_31-May-2018_1480.0_CE,,,,61884.0
45474,HDFC_31-May-2018_1480.0_PE,,,,61885.0
45475,HDFC_31-May-2018_2180.0_CE,,,,62004.0
45476,HDFC_31-May-2018_2180.0_PE,,,,62005.0
45477,HDFC_31-May-2018_2220.0_CE,,,,62008.0
45478,HDFC_31-May-2018_2220.0_PE,,,,62009.0
45479,HDFC_31-May-2018_2240.0_CE,,,,36787.0
45480,HDFC_31-May-2018_2240.0_PE,,,,36788.0
45481,HDFC_31-May-2018_2260.0_CE,,,,43238.0
45482,HDFC_31-May-2018_2260.0_PE,,,,43251.0
45483,HDFC_31-May-2018_2400.0_CE,,,,77711.0
45484,HDFC_31-May-2018_2400.0_PE,,,,77712.0
45485,HDFC_31-May-2018_2450.0_CE,,,,77713.0
45486,HDFC_31-May-2018_2450.0_PE,,,,77714.0
45487,HDFC_31-May-2018_2500.0_CE,,,,77715.0
45488,HDFC_31-May-2018_2500.0_PE,,,,77716.0
45489,HDFC_31-May-2018_2550.0_CE,,,,77717.0
45490,HDFC_31-May-2018_2550.0_PE,,,,77718.0
45491,HDFC_31-May-2018_2600.0_CE,,,,77719.0
45492,HDFC_31-May-2018_2600.0_PE,,,,77720.0
45493,HDFC_31-May-2018_2650.0_CE,,,,77721.0
45494,HDFC_31-May-2018_2650.0_PE,,,,77722.0
45495,HDFC_31-May-2018_2700.0_CE,,,,42334.0
45496,HDFC_31-May-2018_2700.0_PE,,,,42335.0
45497,HDFC_31-May-2018_2750.0_CE,,,,41585.0
45498,HDFC_31-May-2018_2750.0_PE,,,,41586.0
45499,HEROMOTOCO_26-Jul-2018_-0.01_XX,,,,45500.0
45500,HEROMOTOCO_26-Jul-2018_2550.0_CE,,,,43309.0
45501,HEROMOTOCO_26-Jul-2018_2550.0_PE,,,,43314.0
45502,HEROMOTOCO_26-Jul-2018_2600.0_CE,,,,41250.0
45503,HEROMOTOCO_26-Jul-2018_2600.0_PE,,,,41251.0
45504,HEROMOTOCO_26-Jul-2018_2650.0_CE,,,,37510.0
45505,HEROMOTOCO_26-Jul-2018_2650.0_PE,,,,37511.0
45506,HEROMOTOCO_26-Jul-2018_2700.0_CE,,,,35531.0
45507,HEROMOTOCO_26-Jul-2018_2700.0_PE,,,,35533.0
45508,HEROMOTOCO_26-Jul-2018_2750.0_CE,,,,64924.0
45509,HEROMOTOCO_26-Jul-2018_2750.0_PE,,,,64925.0
45510,HEROMOTOCO_26-Jul-2018_2800.0_CE,,,,64928.0
45511,HEROMOTOCO_26-Jul-2018_2800.0_PE,,,,64929.0
45512,HEROMOTOCO_26-Jul-2018_2850.0_CE,,,,64930.0
45513,HEROMOTOCO_26-Jul-2018_2850.0_PE,,,,64931.0
45514,HEROMOTOCO_26-Jul-2018_4550.0_CE,,,,65050.0
45515,HEROMOTOCO_26-Jul-2018_4550.0_PE,,,,65051.0
45516,HEROMOTOCO_26-Jul-2018_4600.0_CE,,,,65052.0
45517,HEROMOTOCO_26-Jul-2018_4600.0_PE,,,,65053.0
45518,HEROMOTOCO_26-Jul-2018_4650.0_CE,,,,65054.0
45519,HEROMOTOCO_26-Jul-2018_4650.0_PE,,,,65055.0
45520,HEROMOTOCO_26-Jul-2018_4700.0_CE,,,,65071.0
45521,HEROMOTOCO_26-Jul-2018_4700.0_PE,,,,65072.0
