,KEY,EXPIRY_DT,SCRIP_CODE,OI4,CLOSE4,NET_CHG_IN_VAL4,AVG_PRICE4,OI5,CLOSE5,CHG_IN_OI5,NET_CHG_IN_VAL5,NEW_NET_VAL5,AVG_PRICE5
31533,INFY_26-Jul-2018_1060.0_PE,26-Jul-2018,68919.0,0.0,23.4,0.0,,0.0,23.4,0.0,0.0,0.0,
31534,INFY_26-Jul-2018_1080.0_CE,26-Jul-2018,68920.0,0.0,143.7,0.0,,0.0,143.7,0.0,0.0,0.0,
31535,INFY_26-Jul-2018_1080.0_PE,26-Jul-2018,68921.0,0.0,28.7,0.0,,0.0,28.7,0.0,0.0,0.0,
31536,INFY_26-Jul-2018_1100.0_CE,26-Jul-2018,68922.0,0.0,130.05,0.0,,0.0,130.05,0.0,0.0,0.0,
31537,INFY_26-Jul-2018_1100.0_PE,26-Jul-2018,68923.0,0.0,34.75,0.0,,0.0,34.75,0.0,0.0,0.0,
31538,INFY_26-Jul-2018_1160.0_CE,26-Jul-2018,68928.0,0.0,94.2,0.0,,0.0,94.2,0.0,0.0,0.0,
31539,INFY_26-Jul-2018_1160.0_PE,26-Jul-2018,68929.0,0.0,57.85,0.0,,0.0,57.85,0.0,0.0,0.0,
31540,INFY_26-Jul-2018_1180.0_CE,26-Jul-2018,68930.0,0.0,83.85,0.0,,0.0,83.85,0.0,0.0,0.0,
31541,INFY_26-Jul-2018_1180.0_PE,26-Jul-2018,68931.0,0.0,67.2,0.0,,0.0,67.2,0.0,0.0,0.0,
31542,INFY_26-Jul-2018_1200.0_CE,26-Jul-2018,68932.0,0.0,74.4,0.0,,0.0,74.4,0.0,0.0,0.0,
31543,INFY_26-Jul-2018_1200.0_PE,26-Jul-2018,68933.0,0.0,77.35,0.0,,0.0,77.35,0.0,0.0,0.0,
31544,INFY_26-Jul-2018_1220.0_CE,26-Jul-2018,68934.0,0.0,65.7,0.0,,0.0,65.7,0.0,0.0,0.0,
31545,INFY_26-Jul-2018_1220.0_PE,26-Jul-2018,68935.0,0.0,88.35,0.0,,0.0,88.35,0.0,0.0,0.0,
31546,INFY_26-Jul-2018_1240.0_CE,26-Jul-2018,68936.0,0.0,57.8,0.0,,0.0,57.8,0.0,0.0,0.0,
31547,INFY_26-Jul-2018_1240.0_PE,26-Jul-2018,68937.0,0.0,100.1,0.0,,0.0,100.1,0.0,0.0,0.0,
31548,INFY_26-Jul-2018_1260.0_CE,26-Jul-2018,68938.0,0.0,50.65,0.0,,0.0,50.65,0.0,0.0,0.0,
31549,INFY_26-Jul-2018_1260.0_PE,26-Jul-2018,68939.0,0.0,112.6,0.0,,0.0,112.6,0.0,0.0,0.0,
31550,INFY_26-Jul-2018_1280.0_CE,26-Jul-2018,68940.0,0.0,44.25,0.0,,0.0,44.25,0.0,0.0,0.0,
31551,INFY_26-Jul-2018_1280.0_PE,26-Jul-2018,68941.0,0.0,125.85,0.0,,0.0,125.85,0.0,0.0,0.0,
31552,INFY_26-Jul-2018_1300.0_CE,26-Jul-2018,68942.0,0.0,38.45,0.0,,0.0,38.45,0.0,0.0,0.0,
31553,INFY_26-Jul-2018_1300.0_PE,26-Jul-2018,68943.0,0.0,139.7,0.0,,0.0,139.7,0.0,0.0,0.0,
31554,INFY_26-Jul-2018_1320.0_CE,26-Jul-2018,68944.0,0.0,33.4,0.0,,0.0,33.4,0.0,0.0,0.0,
31555,INFY_26-Jul-2018_1320.0_PE,26-Jul-2018,68945.0,0.0,154.3,0.0,,0.0,154.3,0.0,0.0,0.0,
31556,INFY_26-Jul-2018_1340.0_CE,26-Jul-2018,68946.0,0.0,28.85,0.0,,0.0,28.85,0.0,0.0,0.0,
31557,INFY_26-Jul-2018_1340.0_PE,26-Jul-2018,68947.0,0.0,169.4,0.0,,0.0,169.4,0.0,0.0,0.0,
31558,INFY_26-Jul-2018_1360.0_CE,26-Jul-2018,68948.0,0.0,24.8,0.0,,0.0,24.8,0.0,0.0,0.0,
31559,INFY_26-Jul-2018_1120.0_PE,26-Jul-2018,68925.0,0.0,41.6,0.0,,0.0,41.6,0.0,0.0,0.0,
31560,INFRATEL_26-Jul-2018_410.0_CE,26-Jul-2018,68861.0,0.0,0.75,0.0,,0.0,0.75,0.0,0.0,0.0,
31561,INFRATEL_26-Jul-2018_410.0_PE,26-Jul-2018,68862.0,0.0,87.65,0.0,,0.0,87.65,0.0,0.0,0.0,
31562,INFRATEL_26-Jul-2018_420.0_CE,26-Jul-2018,68863.0,0.0,0.5,0.0,,0.0,0.5,0.0,0.0,0.0,
31563,INFRATEL_26-Jul-2018_420.0_PE,26-Jul-2018,68864.0,0.0,97.2,0.0,,0.0,97.2,0.0,0.0,0.0,
31564,INFRATEL_26-Jul-2018_240.0_CE,26-Jul-2018,68807.0,0.0,80.45,0.0,,0.0,80.45,0.0,0.0,0.0,
31565,INFRATEL_26-Jul-2018_240.0_PE,26-Jul-2018,68808.0,0.0,0.25,0.0,,0.0,0.25,0.0,0.0,0.0,
31566,INFRATEL_26-Jul-2018_250.0_CE,26-Jul-2018,68809.0,0.0,70.9,0.0,,0.0,70.9,0.0,0.0,0.0,
31567,INFRATEL_26-Jul-2018_250.0_PE,26-Jul-2018,68810.0,0.0,0.5,0.0,,0.0,0.5,0.0,0.0,0.0,
31568,INFRATEL_26-Jul-2018_260.0_CE,26-Jul-2018,68811.0,0.0,61.6,0.0,,0.0,61.6,0.0,0.0,0.0,
31569,INFRATEL_26-Jul-2018_260.0_PE,26-Jul-2018,68812.0,0.0,1.05,0.0,,0.0,1.05,0.0,0.0,0.0,
31570,INFRATEL_26-Jul-2018_270.0_CE,26-Jul-2018,68813.0,0.0,52.65,0.0,,0.0,52.65,0.0,0.0,0.0,
31571,INFRATEL_26-Jul-2018_270.0_PE,26-Jul-2018,68814.0,0.0,1.9,0.0,,0.0,1.9,0.0,0.0,0.0,
31572,INFRATEL_26-Jul-2018_280.0_CE,26-Jul-2018,68815.0,0.0,44.2,0.0,,0.0,44.2,0.0,0.0,0.0,
31573,INFRATEL_26-Jul-2018_280.0_PE,26-Jul-2018,68816.0,0.0,3.3,0.0,,0.0,3.3,0.0,0.0,0.0,
31574,INFRATEL_26-Jul-2018_290.0_CE,26-Jul-2018,68817.0,0.0,36.45,0.0,,0.0,36.45,0.0,0.0,0.0,
31575,INFRATEL_26-Jul-2018_290.0_PE,26-Jul-2018,68818.0,0.0,5.35,0.0,,0.0,5.35,0.0,0.0,0.0,
31576,INFRATEL_26-Jul-2018_300.0_CE,26-Jul-2018,68819.0,0.0,29.4,0.0,,0.0,29.4,0.0,0.0,0.0,
31577,INFRATEL_26-Jul-2018_300.0_PE,26-Jul-2018,68820.0,0.0,8.15,0.0,,0.0,8.15,0.0,0.0,0.0,
31578,INFRATEL_26-Jul-2018_310.0_CE,26-Jul-2018,68821.0,0.0,23.25,0.0,,0.0,23.25,0.0,0.0,0.0,
31579,INFRATEL_26-Jul-2018_310.0_PE,26-Jul-2018,68822.0,0.0,11.85,0.0,,0.0,11.85,0.0,0.0,0.0,
31580,INFRATEL_26-Jul-2018_320.0_CE,26-Jul-2018,68823.0,0.0,18.05,0.0,,0.0,18.05,0.0,0.0,0.0,
31581,INFRATEL_26-Jul-2018_320.0_PE,26-Jul-2018,68824.0,0.0,16.45,0.0,,0.0,16.45,0.0,0.0,0.0,
31582,INFRATEL_26-Jul-2018_330.0_CE,26-Jul-2018,68825.0,0.0,13.7,0.0,,0.0,13.7,0.0,0.0,0.0,
31583,INFRATEL_26-Jul-2018_330.0_PE,26-Jul-2018,68826.0,0.0,21.9,0.0,,0.0,21.9,0.0,0.0,0.0,
31584,INFRATEL_26-Jul-2018_340.0_CE,26-Jul-2018,68827.0,0.0,10.15,0.0,,0.0,10.15,0.0,0.0,0.0,
31585,INFRATEL_26-Jul-2018_340.0_PE,26-Jul-2018,68828.0,0.0,28.25,0.0,,0.0,28.25,0.0,0.0,0.0,
31586,INFRATEL_26-Jul-2018_350.0_CE,26-Jul-2018,68829.0,0.0,7.4,0.0,,0.0,7.4,0.0,0.0,0.0,
31587,INFRATEL_26-Jul-2018_350.0_PE,26-Jul-2018,68850.0,0.0,35.3,0.0,,0.0,35.3,0.0,0.0,0.0,
31588,INFRATEL_26-Jul-2018_360.0_CE,26-Jul-2018,68851.0,0.0,5.3,0.0,,0.0,5.3,0.0,0.0,0.0,
31589,INFRATEL_26-Jul-2018_360.0_PE,26-Jul-2018,68852.0,0.0,43.0,0.0,,0.0,43.0,0.0,0.0,0.0,
31590,INFRATEL_26-Jul-2018_370.0_CE,26-Jul-2018,68853.0,0.0,3.7,0.0,,0.0,3.7,0.0,0.0,0.0,
31591,INFRATEL_26-Jul-2018_370.0_PE,26-Jul-2018,68854.0,0.0,51.25,0.0,,0.0,51.25,0.0,0.0,0.0,
31592,INFRATEL_26-Jul-2018_380.0_CE,26-Jul-2018,68855.0,0.0,2.55,0.0,,0.0,2.55,0.0,0.0,0.0,
31593,INFRATEL_26-Jul-2018_380.0_PE,26-Jul-2018,68856.0,0.0,59.95,0.0,,0.0,59.95,0.0,0.0,0.0,
31594,INFRATEL_26-Jul-2018_390.0_CE,26-Jul-2018,68857.0,0.0,1.75,0.0,,0.0,1.75,0.0,0.0,0.0,
31595,INFRATEL_26-Jul-2018_390.0_PE,26-Jul-2018,68858.0,0.0,68.95,0.0,,0.0,68.95,0.0,0.0,0.0,
31596,INFRATEL_26-Jul-2018_400.0_CE,26-Jul-2018,68859.0,0.0,1.15,0.0,,0.0,1.15,0.0,0.0,0.0,
31597,INFRATEL_26-Jul-2018_400.0_PE,26-Jul-2018,68860.0,0.0,78.2,0.0,,0.0,78.2,0.0,0.0,0.0,
31598,INFRATEL_26-Jul-2018_430.0_CE,26-Jul-2018,68865.0,0.0,0.35,0.0,,0.0,0.35,0.0,0.0,0.0,
31599,INFRATEL_26-Jul-2018_430.0_PE,26-Jul-2018,68866.0,0.0,106.85,0.0,,0.0,106.85,0.0,0.0,0.0,
31600,INFRATEL_26-Jul-2018_440.0_CE,26-Jul-2018,68867.0,0.0,0.2,0.0,,0.0,0.2,0.0,0.0,0.0,
31601,INFRATEL_26-Jul-2018_440.0_PE,26-Jul-2018,68868.0,0.0,116.55,0.0,,0.0,116.55,0.0,0.0,0.0,
31602,INFRATEL_26-Jul-2018_450.0_CE,26-Jul-2018,68870.0,0.0,0.15,0.0,,0.0,0.15,0.0,0.0,0.0,
31603,INFRATEL_26-Jul-2018_450.0_PE,26-Jul-2018,68871.0,0.0,126.3,0.0,,0.0,126.3,0.0,0.0,0.0,
31604,INFRATEL_26-Jul-2018_460.0_CE,26-Jul-2018,68872.0,0.0,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,
31605,INFRATEL_26-Jul-2018_460.0_PE,26-Jul-2018,68873.0,0.0,136.1,0.0,,0.0,136.1,0.0,0.0,0.0,
31606,INFIBEAM_26-Jul-2018_220.0_CE,26-Jul-2018,68744.0,0.0,0.25,0.0,,0.0,0.25,0.0,0.0,0.0,
31607,INFIBEAM_26-Jul-2018_210.0_PE,26-Jul-2018,68743.0,0.0,39.7,0.0,,0.0,39.7,0.0,0.0,0.0,
31608,INFIBEAM_26-Jul-2018_90.0_CE,26-Jul-2018,68705.0,0.0,78.8,0.0,,0.0,78.8,0.0,0.0,0.0,
31609,INFIBEAM_26-Jul-2018_90.0_PE,26-Jul-2018,68706.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
31610,INFIBEAM_26-Jul-2018_100.0_CE,26-Jul-2018,68707.0,0.0,69.0,0.0,,0.0,69.0,0.0,0.0,0.0,
31611,INFIBEAM_26-Jul-2018_100.0_PE,26-Jul-2018,68708.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
31612,INFIBEAM_26-Jul-2018_110.0_CE,26-Jul-2018,68709.0,0.0,59.15,0.0,,0.0,59.15,0.0,0.0,0.0,
31613,INFIBEAM_26-Jul-2018_110.0_PE,26-Jul-2018,68710.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
31614,INFIBEAM_26-Jul-2018_120.0_CE,26-Jul-2018,68711.0,0.0,49.35,0.0,,0.0,49.35,0.0,0.0,0.0,
31615,INFIBEAM_26-Jul-2018_120.0_PE,26-Jul-2018,68712.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
31616,INFIBEAM_26-Jul-2018_130.0_CE,26-Jul-2018,68713.0,0.0,39.65,0.0,,0.0,39.65,0.0,0.0,0.0,
31617,INFIBEAM_26-Jul-2018_130.0_PE,26-Jul-2018,68714.0,0.0,0.15,0.0,,0.0,0.15,0.0,0.0,0.0,
31618,INFIBEAM_26-Jul-2018_140.0_CE,26-Jul-2018,68716.0,0.0,30.25,0.0,,0.0,30.25,0.0,0.0,0.0,
31619,INFIBEAM_26-Jul-2018_140.0_PE,26-Jul-2018,68717.0,0.0,0.6,0.0,,0.0,0.6,0.0,0.0,0.0,
31620,INFIBEAM_26-Jul-2018_150.0_CE,26-Jul-2018,68718.0,0.0,21.6,0.0,,0.0,21.6,0.0,0.0,0.0,
31621,INFIBEAM_26-Jul-2018_150.0_PE,26-Jul-2018,68719.0,0.0,1.8,0.0,,0.0,1.8,0.0,0.0,0.0,
31622,INFIBEAM_26-Jul-2018_160.0_CE,26-Jul-2018,68720.0,0.0,14.3,0.0,,0.0,14.3,0.0,0.0,0.0,
31623,INFIBEAM_26-Jul-2018_160.0_PE,26-Jul-2018,68721.0,0.0,4.3,0.0,,0.0,4.3,0.0,0.0,0.0,
31624,INFIBEAM_26-Jul-2018_170.0_CE,26-Jul-2018,68722.0,0.0,8.7,0.0,,0.0,8.7,0.0,0.0,0.0,
31625,INFIBEAM_26-Jul-2018_170.0_PE,26-Jul-2018,68723.0,0.0,8.55,0.0,,0.0,8.55,0.0,0.0,0.0,
31626,INFIBEAM_26-Jul-2018_180.0_CE,26-Jul-2018,68724.0,0.0,4.85,0.0,,0.0,4.85,0.0,0.0,0.0,
31627,INFIBEAM_26-Jul-2018_180.0_PE,26-Jul-2018,68725.0,0.0,14.5,0.0,,0.0,14.5,0.0,0.0,0.0,
31628,INFIBEAM_26-Jul-2018_190.0_CE,26-Jul-2018,68738.0,0.0,2.5,0.0,,0.0,2.5,0.0,0.0,0.0,
31629,INFIBEAM_26-Jul-2018_190.0_PE,26-Jul-2018,68739.0,0.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,
31630,INFIBEAM_26-Jul-2018_200.0_CE,26-Jul-2018,68740.0,0.0,1.2,0.0,,0.0,1.2,0.0,0.0,0.0,
31631,INFIBEAM_26-Jul-2018_200.0_PE,26-Jul-2018,68741.0,0.0,30.5,0.0,,0.0,30.5,0.0,0.0,0.0,
31632,INFIBEAM_26-Jul-2018_210.0_CE,26-Jul-2018,68742.0,0.0,0.55,0.0,,0.0,0.55,0.0,0.0,0.0,
31633,INFIBEAM_26-Jul-2018_220.0_PE,26-Jul-2018,68745.0,0.0,49.2,0.0,,0.0,49.2,0.0,0.0,0.0,
31634,INDUSINDBK_26-Jul-2018_1620.0_CE,26-Jul-2018,68633.0,0.0,299.2,0.0,,0.0,299.2,0.0,0.0,0.0,
31635,INDUSINDBK_26-Jul-2018_1620.0_PE,26-Jul-2018,68634.0,0.0,9.5,0.0,,0.0,9.5,0.0,0.0,0.0,
31636,INDUSINDBK_26-Jul-2018_1640.0_CE,26-Jul-2018,68635.0,0.0,281.75,0.0,,0.0,281.75,0.0,0.0,0.0,
31637,INDUSINDBK_26-Jul-2018_1640.0_PE,26-Jul-2018,68636.0,0.0,11.75,0.0,,0.0,11.75,0.0,0.0,0.0,
31638,INDUSINDBK_26-Jul-2018_1660.0_CE,26-Jul-2018,68637.0,0.0,264.75,0.0,,0.0,264.75,0.0,0.0,0.0,
31639,INDUSINDBK_26-Jul-2018_1660.0_PE,26-Jul-2018,68638.0,0.0,14.35,0.0,,0.0,14.35,0.0,0.0,0.0,
31640,INDUSINDBK_26-Jul-2018_1960.0_CE,26-Jul-2018,68667.0,0.0,75.3,0.0,,0.0,75.3,0.0,0.0,0.0,
31641,INDUSINDBK_26-Jul-2018_1960.0_PE,26-Jul-2018,68668.0,0.0,119.8,0.0,,0.0,119.8,0.0,0.0,0.0,
31642,INDUSINDBK_26-Jul-2018_1980.0_CE,26-Jul-2018,68669.0,0.0,67.7,0.0,,0.0,67.7,0.0,0.0,0.0,
31643,INDUSINDBK_26-Jul-2018_1980.0_PE,26-Jul-2018,68670.0,0.0,131.85,0.0,,0.0,131.85,0.0,0.0,0.0,
31644,INDUSINDBK_26-Jul-2018_1680.0_CE,26-Jul-2018,68639.0,0.0,248.1,0.0,,0.0,248.1,0.0,0.0,0.0,
31645,INDUSINDBK_26-Jul-2018_1680.0_PE,26-Jul-2018,68640.0,0.0,17.4,0.0,,0.0,17.4,0.0,0.0,0.0,
31646,INDUSINDBK_26-Jul-2018_1700.0_CE,26-Jul-2018,68641.0,0.0,231.95,0.0,,0.0,231.95,0.0,0.0,0.0,
31647,INDUSINDBK_26-Jul-2018_1700.0_PE,26-Jul-2018,68642.0,0.0,20.85,0.0,,0.0,20.85,0.0,0.0,0.0,
31648,INDUSINDBK_26-Jul-2018_1720.0_CE,26-Jul-2018,68643.0,0.0,216.25,0.0,,0.0,216.25,0.0,0.0,0.0,
31649,INDUSINDBK_26-Jul-2018_1720.0_PE,26-Jul-2018,68644.0,0.0,24.85,0.0,,0.0,24.85,0.0,0.0,0.0,
31650,INDUSINDBK_26-Jul-2018_1740.0_CE,26-Jul-2018,68645.0,0.0,201.1,0.0,,0.0,201.1,0.0,0.0,0.0,
31651,INDUSINDBK_26-Jul-2018_1740.0_PE,26-Jul-2018,68646.0,0.0,29.35,0.0,,0.0,29.35,0.0,0.0,0.0,
31652,INDUSINDBK_26-Jul-2018_1760.0_CE,26-Jul-2018,68647.0,0.0,186.6,0.0,,0.0,186.6,0.0,0.0,0.0,
31653,INDUSINDBK_26-Jul-2018_1760.0_PE,26-Jul-2018,68648.0,0.0,34.5,0.0,,0.0,34.5,0.0,0.0,0.0,
31654,INDUSINDBK_26-Jul-2018_1780.0_CE,26-Jul-2018,68649.0,0.0,172.5,0.0,,0.0,172.5,0.0,0.0,0.0,
31655,INDUSINDBK_26-Jul-2018_1780.0_PE,26-Jul-2018,68650.0,0.0,40.05,0.0,,0.0,40.05,0.0,0.0,0.0,
31656,INDUSINDBK_26-Jul-2018_1800.0_CE,26-Jul-2018,68651.0,0.0,159.1,0.0,,0.0,159.1,0.0,0.0,0.0,
31657,INDUSINDBK_26-Jul-2018_1800.0_PE,26-Jul-2018,68652.0,0.0,46.35,0.0,,0.0,46.35,0.0,0.0,0.0,
31658,INDUSINDBK_26-Jul-2018_1820.0_CE,26-Jul-2018,68653.0,0.0,146.35,0.0,,0.0,146.35,0.0,0.0,0.0,
31659,INDUSINDBK_26-Jul-2018_1820.0_PE,26-Jul-2018,68654.0,0.0,53.25,0.0,,0.0,53.25,0.0,0.0,0.0,
31660,INDUSINDBK_26-Jul-2018_1840.0_CE,26-Jul-2018,68655.0,0.0,134.25,0.0,,0.0,134.25,0.0,0.0,0.0,
31661,INDUSINDBK_26-Jul-2018_1840.0_PE,26-Jul-2018,68656.0,0.0,60.8,0.0,,0.0,60.8,0.0,0.0,0.0,
31662,INDUSINDBK_26-Jul-2018_1860.0_CE,26-Jul-2018,68657.0,0.0,122.8,0.0,,0.0,122.8,0.0,0.0,0.0,
31663,INDUSINDBK_26-Jul-2018_1860.0_PE,26-Jul-2018,68658.0,0.0,69.0,0.0,,0.0,69.0,0.0,0.0,0.0,
31664,INDUSINDBK_26-Jul-2018_1880.0_CE,26-Jul-2018,68659.0,0.0,112.0,0.0,,0.0,112.0,0.0,0.0,0.0,
31665,INDUSINDBK_26-Jul-2018_1880.0_PE,26-Jul-2018,68660.0,0.0,77.85,0.0,,0.0,77.85,0.0,0.0,0.0,
31666,INDUSINDBK_26-Jul-2018_1900.0_CE,26-Jul-2018,68661.0,0.0,101.85,0.0,,0.0,101.85,0.0,0.0,0.0,
31667,INDUSINDBK_26-Jul-2018_1900.0_PE,26-Jul-2018,68662.0,0.0,87.35,0.0,,0.0,87.35,0.0,0.0,0.0,
31668,INDUSINDBK_26-Jul-2018_1920.0_CE,26-Jul-2018,68663.0,0.0,92.35,0.0,,0.0,92.35,0.0,0.0,0.0,
31669,INDUSINDBK_26-Jul-2018_1920.0_PE,26-Jul-2018,68664.0,0.0,97.55,0.0,,0.0,97.55,0.0,0.0,0.0,
31670,INDUSINDBK_26-Jul-2018_1940.0_CE,26-Jul-2018,68665.0,0.0,83.5,0.0,,0.0,83.5,0.0,0.0,0.0,
31671,INDUSINDBK_26-Jul-2018_1940.0_PE,26-Jul-2018,68666.0,0.0,108.35,0.0,,0.0,108.35,0.0,0.0,0.0,
31672,INDUSINDBK_26-Jul-2018_2000.0_CE,26-Jul-2018,68671.0,0.0,60.7,0.0,,0.0,60.7,0.0,0.0,0.0,
31673,INDUSINDBK_26-Jul-2018_2000.0_PE,26-Jul-2018,68672.0,0.0,144.5,0.0,,0.0,144.5,0.0,0.0,0.0,
31674,INDUSINDBK_26-Jul-2018_2020.0_CE,26-Jul-2018,68673.0,0.0,54.25,0.0,,0.0,54.25,0.0,0.0,0.0,
31675,INDUSINDBK_26-Jul-2018_2020.0_PE,26-Jul-2018,68674.0,0.0,157.7,0.0,,0.0,157.7,0.0,0.0,0.0,
31676,INDUSINDBK_26-Jul-2018_2040.0_CE,26-Jul-2018,68675.0,0.0,48.4,0.0,,0.0,48.4,0.0,0.0,0.0,
31677,INDUSINDBK_26-Jul-2018_2040.0_PE,26-Jul-2018,68676.0,0.0,171.5,0.0,,0.0,171.5,0.0,0.0,0.0,
31678,INDUSINDBK_26-Jul-2018_2060.0_CE,26-Jul-2018,68677.0,0.0,43.0,0.0,,0.0,43.0,0.0,0.0,0.0,
31679,INDUSINDBK_26-Jul-2018_2060.0_PE,26-Jul-2018,68678.0,0.0,185.8,0.0,,0.0,185.8,0.0,0.0,0.0,
31680,INDUSINDBK_26-Jul-2018_2080.0_CE,26-Jul-2018,68679.0,0.0,38.25,0.0,,0.0,38.25,0.0,0.0,0.0,
31681,INDUSINDBK_26-Jul-2018_2080.0_PE,26-Jul-2018,68680.0,0.0,200.65,0.0,,0.0,200.65,0.0,0.0,0.0,
31682,INDUSINDBK_26-Jul-2018_2100.0_CE,26-Jul-2018,68681.0,0.0,33.75,0.0,,0.0,33.75,0.0,0.0,0.0,
31683,INDUSINDBK_26-Jul-2018_2100.0_PE,26-Jul-2018,68682.0,0.0,215.85,0.0,,0.0,215.85,0.0,0.0,0.0,
31684,INDUSINDBK_26-Jul-2018_2120.0_CE,26-Jul-2018,68683.0,0.0,29.8,0.0,,0.0,29.8,0.0,0.0,0.0,
31685,INDUSINDBK_26-Jul-2018_2120.0_PE,26-Jul-2018,68684.0,0.0,231.5,0.0,,0.0,231.5,0.0,0.0,0.0,
31686,INDUSINDBK_26-Jul-2018_1480.0_CE,26-Jul-2018,68619.0,0.0,428.9,0.0,,0.0,428.9,0.0,0.0,0.0,
31687,INDUSINDBK_26-Jul-2018_1480.0_PE,26-Jul-2018,68620.0,0.0,1.6,0.0,,0.0,1.6,0.0,0.0,0.0,
31688,INDUSINDBK_26-Jul-2018_1500.0_CE,26-Jul-2018,68621.0,0.0,409.8,0.0,,0.0,409.8,0.0,0.0,0.0,
31689,INDUSINDBK_26-Jul-2018_1500.0_PE,26-Jul-2018,68622.0,0.0,2.15,0.0,,0.0,2.15,0.0,0.0,0.0,
31690,INDUSINDBK_26-Jul-2018_1520.0_CE,26-Jul-2018,68623.0,0.0,390.8,0.0,,0.0,390.8,0.0,0.0,0.0,
31691,INDUSINDBK_26-Jul-2018_1520.0_PE,26-Jul-2018,68624.0,0.0,2.85,0.0,,0.0,2.85,0.0,0.0,0.0,
31692,INDUSINDBK_26-Jul-2018_1540.0_CE,26-Jul-2018,68625.0,0.0,372.0,0.0,,0.0,372.0,0.0,0.0,0.0,
31693,INDUSINDBK_26-Jul-2018_1540.0_PE,26-Jul-2018,68626.0,0.0,3.7,0.0,,0.0,3.7,0.0,0.0,0.0,
31694,INDUSINDBK_26-Jul-2018_1560.0_CE,26-Jul-2018,68627.0,0.0,353.45,0.0,,0.0,353.45,0.0,0.0,0.0,
31695,INDUSINDBK_26-Jul-2018_1560.0_PE,26-Jul-2018,68628.0,0.0,4.75,0.0,,0.0,4.75,0.0,0.0,0.0,
31696,INDUSINDBK_26-Jul-2018_1580.0_CE,26-Jul-2018,68629.0,0.0,335.05,0.0,,0.0,335.05,0.0,0.0,0.0,
31697,INDUSINDBK_26-Jul-2018_1580.0_PE,26-Jul-2018,68630.0,0.0,6.05,0.0,,0.0,6.05,0.0,0.0,0.0,
31698,INDUSINDBK_26-Jul-2018_1600.0_CE,26-Jul-2018,68631.0,0.0,317.0,0.0,,0.0,317.0,0.0,0.0,0.0,
31699,INDUSINDBK_26-Jul-2018_1600.0_PE,26-Jul-2018,68632.0,0.0,7.65,0.0,,0.0,7.65,0.0,0.0,0.0,
31700,INDIGO_26-Jul-2018_950.0_CE,26-Jul-2018,35583.0,0.0,475.55,0.0,,0.0,475.55,0.0,0.0,0.0,
31701,INDIGO_26-Jul-2018_950.0_PE,26-Jul-2018,35584.0,0.0,1.9,0.0,,0.0,1.9,0.0,0.0,0.0,
31702,INDIGO_26-Jul-2018_1000.0_CE,26-Jul-2018,68398.0,0.0,515.9,0.0,,0.0,515.9,0.0,0.0,0.0,
31703,INDIGO_26-Jul-2018_1000.0_PE,26-Jul-2018,68399.0,0.0,0.15,0.0,,0.0,0.15,0.0,0.0,0.0,
31704,INDIGO_26-Jul-2018_1050.0_CE,26-Jul-2018,68400.0,0.0,467.05,0.0,,0.0,467.05,0.0,0.0,0.0,
31705,INDIGO_26-Jul-2018_1050.0_PE,26-Jul-2018,68401.0,0.0,0.45,0.0,,0.0,0.45,0.0,0.0,0.0,
31706,INDIGO_26-Jul-2018_1100.0_CE,26-Jul-2018,68402.0,0.0,418.55,0.0,,0.0,418.55,0.0,0.0,0.0,
31707,INDIGO_26-Jul-2018_1100.0_PE,26-Jul-2018,68403.0,0.0,1.05,0.0,,0.0,1.05,0.0,0.0,0.0,
31708,INDIGO_26-Jul-2018_1150.0_CE,26-Jul-2018,68404.0,0.0,370.7,0.0,,0.0,370.7,0.0,0.0,0.0,
31709,INDIGO_26-Jul-2018_1150.0_PE,26-Jul-2018,68405.0,0.0,2.4,0.0,,0.0,2.4,0.0,0.0,0.0,
31710,INDIGO_26-Jul-2018_1200.0_CE,26-Jul-2018,68406.0,0.0,324.05,0.0,,0.0,324.05,0.0,0.0,0.0,
31711,INDIGO_26-Jul-2018_1200.0_PE,26-Jul-2018,68407.0,0.0,4.85,0.0,,0.0,4.85,0.0,0.0,0.0,
31712,INDIGO_26-Jul-2018_1250.0_CE,26-Jul-2018,68408.0,0.0,279.1,0.0,,0.0,279.1,0.0,0.0,0.0,
31713,INDIGO_26-Jul-2018_1250.0_PE,26-Jul-2018,68409.0,0.0,9.05,0.0,,0.0,9.05,0.0,0.0,0.0,
31714,INDIGO_26-Jul-2018_1300.0_CE,26-Jul-2018,68410.0,0.0,236.55,0.0,,0.0,236.55,0.0,0.0,0.0,
31715,INDIGO_26-Jul-2018_1300.0_PE,26-Jul-2018,68499.0,0.0,15.65,0.0,,0.0,15.65,0.0,0.0,0.0,
31716,INDIGO_26-Jul-2018_1350.0_CE,26-Jul-2018,68500.0,0.0,197.1,0.0,,0.0,197.1,0.0,0.0,0.0,
31717,INDIGO_26-Jul-2018_1350.0_PE,26-Jul-2018,68518.0,0.0,25.35,0.0,,0.0,25.35,0.0,0.0,0.0,
