,KEY,OI1,CLOSE1,EXPIRY_DT,SCRIP_CODE,TOTAL_VAL
38312,NIFTY_27-Jun-2019_5600.0_PE,0.0,16.75,27-Jun-2019,45274.0,0.0
38313,NIFTY_27-Jun-2019_5700.0_CE,0.0,3843.2,27-Jun-2019,45275.0,0.0
38314,NIFTY_27-Jun-2019_5700.0_PE,0.0,19.2,27-Jun-2019,45276.0,0.0
38315,NIFTY_27-Jun-2019_5800.0_CE,0.0,3781.5,27-Jun-2019,45277.0,0.0
38316,NIFTY_27-Jun-2019_5800.0_PE,0.0,21.9,27-Jun-2019,45278.0,0.0
38317,NIFTY_27-Jun-2019_5900.0_CE,0.0,3720.15,27-Jun-2019,45279.0,0.0
38318,NIFTY_27-Jun-2019_5900.0_PE,0.0,24.9,27-Jun-2019,45280.0,0.0
38319,NIFTY_27-Jun-2019_6000.0_CE,0.0,3659.05,27-Jun-2019,45281.0,0.0
38320,NIFTY_26-Dec-2019_9300.0_CE,0.0,2444.35,26-Dec-2019,47040.0,0.0
38321,NIFTY_26-Dec-2019_9300.0_PE,20025.0,177.0,26-Dec-2019,47045.0,3544425.0
38322,NIFTY_26-Dec-2019_9400.0_CE,0.0,2397.15,26-Dec-2019,47047.0,0.0
38323,NIFTY_26-Dec-2019_9400.0_PE,64950.0,284.0,26-Dec-2019,47087.0,18445800.0
38324,NIFTY_26-Dec-2019_9500.0_CE,0.0,2350.6,26-Dec-2019,47088.0,0.0
38325,NIFTY_26-Dec-2019_9500.0_PE,60825.0,230.0,26-Dec-2019,47091.0,13989750.0
38326,NIFTY_26-Dec-2019_9600.0_CE,0.0,2304.65,26-Dec-2019,47092.0,0.0
38327,NIFTY_26-Dec-2019_9600.0_PE,25800.0,575.0,26-Dec-2019,47093.0,14835000.0
38328,NIFTY_26-Dec-2019_9700.0_CE,0.0,2259.3,26-Dec-2019,47101.0,0.0
38329,NIFTY_26-Dec-2019_9700.0_PE,62400.0,257.0,26-Dec-2019,47111.0,16036800.0
38330,NIFTY_26-Dec-2019_9800.0_CE,0.0,2214.6,26-Dec-2019,47128.0,0.0
38331,NIFTY_26-Dec-2019_4600.0_CE,0.0,3683.2,26-Dec-2019,43164.0,0.0
38332,NIFTY_26-Dec-2019_4600.0_PE,98775.0,40.0,26-Dec-2019,43170.0,3951000.0
38333,NIFTY_26-Dec-2019_4700.0_CE,0.0,3618.7,26-Dec-2019,43171.0,0.0
38334,NIFTY_26-Dec-2019_4700.0_PE,0.0,87.15,26-Dec-2019,43172.0,0.0
38335,NIFTY_26-Dec-2019_4800.0_CE,0.0,3730.9,26-Dec-2019,41414.0,0.0
38336,NIFTY_26-Dec-2019_4800.0_PE,0.0,31.15,26-Dec-2019,41415.0,0.0
38337,NIFTY_26-Dec-2019_4900.0_CE,0.0,3704.4,26-Dec-2019,56125.0,0.0
38338,NIFTY_26-Dec-2019_4900.0_PE,0.0,27.3,26-Dec-2019,56126.0,0.0
38339,NIFTY_26-Dec-2019_5000.0_CE,0.0,3743.25,26-Dec-2019,44009.0,0.0
38340,NIFTY_26-Dec-2019_5000.0_PE,0.0,16.75,26-Dec-2019,44011.0,0.0
38341,NIFTY_26-Dec-2019_5100.0_CE,0.0,3736.3,26-Dec-2019,41354.0,0.0
38342,NIFTY_26-Dec-2019_5100.0_PE,0.0,19.65,26-Dec-2019,41381.0,0.0
38343,NIFTY_26-Dec-2019_5200.0_CE,0.0,4051.4,26-Dec-2019,38655.0,0.0
38344,NIFTY_26-Dec-2019_5200.0_PE,0.0,17.5,26-Dec-2019,38656.0,0.0
38345,NIFTY_26-Dec-2019_5300.0_CE,0.0,4154.0,26-Dec-2019,37193.0,0.0
38346,NIFTY_26-Dec-2019_5300.0_PE,0.0,223.15,26-Dec-2019,37194.0,0.0
38347,NIFTY_26-Dec-2019_5400.0_CE,0.0,4247.1,26-Dec-2019,40250.0,0.0
38348,NIFTY_26-Dec-2019_5400.0_PE,0.0,283.25,26-Dec-2019,40251.0,0.0
38349,NIFTY_26-Dec-2019_5500.0_CE,0.0,4193.65,26-Dec-2019,40256.0,0.0
38350,NIFTY_26-Dec-2019_5500.0_PE,7500.0,22.0,26-Dec-2019,40257.0,165000.0
38351,NIFTY_26-Dec-2019_5600.0_CE,0.0,4191.75,26-Dec-2019,40549.0,0.0
38352,NIFTY_26-Dec-2019_5600.0_PE,0.0,46.8,26-Dec-2019,40554.0,0.0
38353,NIFTY_26-Dec-2019_5700.0_CE,0.0,4451.2,26-Dec-2019,38666.0,0.0
38354,NIFTY_26-Dec-2019_5700.0_PE,0.0,44.15,26-Dec-2019,38667.0,0.0
38355,NIFTY_26-Dec-2019_5800.0_CE,0.0,4419.9,26-Dec-2019,46528.0,0.0
38356,NIFTY_26-Dec-2019_5800.0_PE,0.0,54.0,26-Dec-2019,46533.0,0.0
38357,NIFTY_26-Dec-2019_5900.0_CE,0.0,4357.05,26-Dec-2019,46538.0,0.0
38358,NIFTY_26-Dec-2019_5900.0_PE,0.0,17.2,26-Dec-2019,46539.0,0.0
38359,NIFTY_26-Dec-2019_6000.0_CE,0.0,4294.4,26-Dec-2019,46541.0,0.0
38360,NIFTY_26-Dec-2019_6000.0_PE,0.0,21.0,26-Dec-2019,46546.0,0.0
38361,NIFTY_26-Dec-2019_6100.0_CE,0.0,4231.95,26-Dec-2019,46547.0,0.0
38362,NIFTY_26-Dec-2019_6100.0_PE,0.0,22.1,26-Dec-2019,46553.0,0.0
38363,NIFTY_26-Dec-2019_6200.0_CE,0.0,4169.8,26-Dec-2019,46558.0,0.0
38364,NIFTY_26-Dec-2019_6200.0_PE,0.0,24.95,26-Dec-2019,46559.0,0.0
38365,NIFTY_26-Dec-2019_6300.0_CE,0.0,4107.95,26-Dec-2019,46560.0,0.0
38366,NIFTY_26-Dec-2019_6300.0_PE,0.0,48.0,26-Dec-2019,46561.0,0.0
38367,NIFTY_26-Dec-2019_6400.0_CE,0.0,4046.3,26-Dec-2019,46571.0,0.0
38368,NIFTY_26-Dec-2019_6400.0_PE,2850.0,15.0,26-Dec-2019,46643.0,42750.0
38369,NIFTY_26-Dec-2019_6500.0_CE,0.0,3985.0,26-Dec-2019,46644.0,0.0
38370,NIFTY_26-Dec-2019_6500.0_PE,150.0,66.0,26-Dec-2019,46647.0,9900.0
38371,NIFTY_26-Dec-2019_6600.0_CE,0.0,3924.0,26-Dec-2019,46648.0,0.0
38372,NIFTY_26-Dec-2019_12500.0_CE,0.0,325.9,26-Dec-2019,36686.0,0.0
38373,NIFTY_26-Dec-2019_12500.0_PE,0.0,962.65,26-Dec-2019,36687.0,0.0
38374,NIFTY_26-Dec-2019_12600.0_CE,0.0,378.45,26-Dec-2019,36792.0,0.0
38375,NIFTY_26-Dec-2019_12600.0_PE,0.0,1145.5,26-Dec-2019,36793.0,0.0
38376,NIFTY_26-Dec-2019_12700.0_CE,0.0,411.8,26-Dec-2019,44027.0,0.0
38377,NIFTY_26-Dec-2019_12700.0_PE,0.0,1186.55,26-Dec-2019,44028.0,0.0
38378,NIFTY_26-Dec-2019_12800.0_CE,0.0,371.15,26-Dec-2019,37209.0,0.0
38379,NIFTY_26-Dec-2019_12800.0_PE,0.0,1164.85,26-Dec-2019,37211.0,0.0
38380,NIFTY_26-Dec-2019_12900.0_CE,0.0,361.9,26-Dec-2019,42752.0,0.0
38381,NIFTY_26-Dec-2019_12900.0_PE,0.0,1165.65,26-Dec-2019,42753.0,0.0
38382,NIFTY_26-Dec-2019_13000.0_CE,0.0,310.7,26-Dec-2019,39381.0,0.0
38383,NIFTY_26-Dec-2019_6600.0_PE,6900.0,41.0,26-Dec-2019,46649.0,282900.0
38384,NIFTY_26-Dec-2019_6700.0_CE,0.0,3863.35,26-Dec-2019,46669.0,0.0
38385,NIFTY_26-Dec-2019_6700.0_PE,1125.0,100.0,26-Dec-2019,46700.0,112500.0
38386,NIFTY_26-Dec-2019_6800.0_CE,0.0,3803.0,26-Dec-2019,46701.0,0.0
38387,NIFTY_26-Dec-2019_6800.0_PE,4125.0,219.4,26-Dec-2019,46731.0,905025.0
38388,NIFTY_26-Dec-2019_6900.0_CE,0.0,3743.05,26-Dec-2019,46736.0,0.0
38389,NIFTY_26-Dec-2019_6900.0_PE,0.0,117.0,26-Dec-2019,46737.0,0.0
38390,NIFTY_26-Dec-2019_7000.0_CE,0.0,3683.4,26-Dec-2019,46739.0,0.0
38391,NIFTY_26-Dec-2019_7000.0_PE,6375.0,41.0,26-Dec-2019,46740.0,261375.0
38392,NIFTY_26-Dec-2019_7100.0_CE,0.0,3624.2,26-Dec-2019,46741.0,0.0
38393,NIFTY_26-Dec-2019_7100.0_PE,0.0,64.25,26-Dec-2019,46746.0,0.0
38394,NIFTY_26-Dec-2019_7200.0_CE,0.0,3565.4,26-Dec-2019,46747.0,0.0
38395,NIFTY_26-Dec-2019_7200.0_PE,0.0,70.4,26-Dec-2019,46752.0,0.0
38396,NIFTY_26-Dec-2019_7300.0_CE,0.0,3507.0,26-Dec-2019,46753.0,0.0
38397,NIFTY_26-Dec-2019_7300.0_PE,0.0,66.0,26-Dec-2019,46761.0,0.0
38398,NIFTY_26-Dec-2019_7400.0_CE,0.0,3449.0,26-Dec-2019,46762.0,0.0
38399,NIFTY_26-Dec-2019_7400.0_PE,0.0,84.0,26-Dec-2019,46765.0,0.0
38400,NIFTY_26-Dec-2019_7500.0_CE,0.0,3391.5,26-Dec-2019,46766.0,0.0
38401,NIFTY_26-Dec-2019_7500.0_PE,25425.0,65.0,26-Dec-2019,46767.0,1652625.0
38402,NIFTY_26-Dec-2019_7600.0_CE,0.0,3334.4,26-Dec-2019,46768.0,0.0
38403,NIFTY_26-Dec-2019_7600.0_PE,4425.0,70.0,26-Dec-2019,46798.0,309750.0
38404,NIFTY_26-Dec-2019_7700.0_CE,0.0,3277.8,26-Dec-2019,46802.0,0.0
38405,NIFTY_26-Dec-2019_7700.0_PE,6825.0,85.0,26-Dec-2019,46803.0,580125.0
38406,NIFTY_26-Dec-2019_7800.0_CE,0.0,3120.0,26-Dec-2019,46830.0,0.0
38407,NIFTY_26-Dec-2019_7800.0_PE,7200.0,95.0,26-Dec-2019,46869.0,684000.0
38408,NIFTY_26-Dec-2019_7900.0_CE,0.0,3166.0,26-Dec-2019,46874.0,0.0
38409,NIFTY_26-Dec-2019_7900.0_PE,5325.0,173.0,26-Dec-2019,46875.0,921225.0
38410,NIFTY_26-Dec-2019_8000.0_CE,450.0,3410.0,26-Dec-2019,46876.0,1534500.0
38411,NIFTY_26-Dec-2019_8000.0_PE,1125.0,86.0,26-Dec-2019,46886.0,96750.0
38412,NIFTY_26-Dec-2019_8100.0_CE,0.0,3056.25,26-Dec-2019,46891.0,0.0
38413,NIFTY_26-Dec-2019_8100.0_PE,5475.0,216.0,26-Dec-2019,46896.0,1182600.0
38414,NIFTY_26-Dec-2019_8200.0_CE,1800.0,3050.0,26-Dec-2019,46900.0,5490000.0
38415,NIFTY_26-Dec-2019_8200.0_PE,93600.0,125.0,26-Dec-2019,46901.0,11700000.0
38416,NIFTY_26-Dec-2019_8300.0_CE,0.0,2948.6,26-Dec-2019,46906.0,0.0
38417,NIFTY_26-Dec-2019_8300.0_PE,297975.0,570.0,26-Dec-2019,46910.0,169845750.0
38418,NIFTY_26-Dec-2019_8400.0_CE,0.0,2895.55,26-Dec-2019,46911.0,0.0
38419,NIFTY_26-Dec-2019_8400.0_PE,6975.0,105.0,26-Dec-2019,46921.0,732375.0
38420,NIFTY_26-Dec-2019_8500.0_CE,1050.0,1535.0,26-Dec-2019,46922.0,1611750.0
38421,NIFTY_26-Dec-2019_8500.0_PE,285000.0,137.0,26-Dec-2019,46927.0,39045000.0
38422,NIFTY_26-Dec-2019_8600.0_CE,150000.0,2086.0,26-Dec-2019,46929.0,312900000.0
38423,NIFTY_26-Dec-2019_8600.0_PE,84825.0,256.0,26-Dec-2019,46934.0,21715200.0
38424,NIFTY_26-Dec-2019_8700.0_CE,292500.0,1200.0,26-Dec-2019,46935.0,351000000.0
38425,NIFTY_26-Dec-2019_8700.0_PE,48225.0,175.0,26-Dec-2019,46951.0,8439375.0
38426,NIFTY_26-Dec-2019_8800.0_CE,108750.0,1982.9,26-Dec-2019,46952.0,215640375.0
38427,NIFTY_26-Dec-2019_8800.0_PE,71475.0,155.0,26-Dec-2019,46956.0,11078625.0
38428,NIFTY_26-Dec-2019_8900.0_CE,165000.0,1862.5,26-Dec-2019,46959.0,307312500.0
38429,NIFTY_26-Dec-2019_8900.0_PE,77400.0,159.0,26-Dec-2019,46960.0,12306600.0
38430,NIFTY_26-Dec-2019_9000.0_CE,82800.0,1970.0,26-Dec-2019,46961.0,163116000.0
38431,NIFTY_26-Dec-2019_9000.0_PE,214725.0,271.0,26-Dec-2019,47009.0,58190475.0
38432,NIFTY_26-Dec-2019_9100.0_CE,0.0,2223.95,26-Dec-2019,47012.0,0.0
38433,NIFTY_26-Dec-2019_9100.0_PE,30750.0,182.0,26-Dec-2019,47013.0,5596500.0
38434,NIFTY_26-Dec-2019_9200.0_CE,0.0,2492.15,26-Dec-2019,47014.0,0.0
38435,NIFTY_26-Dec-2019_9200.0_PE,262050.0,252.4,26-Dec-2019,47015.0,66141420.0
38436,NIFTY_26-Dec-2019_13000.0_PE,0.0,1184.8,26-Dec-2019,39382.0,0.0
38437,NIFTY_26-Dec-2019_13100.0_CE,0.0,276.05,26-Dec-2019,42684.0,0.0
38438,NIFTY_26-Dec-2019_13100.0_PE,0.0,1124.7,26-Dec-2019,42685.0,0.0
38439,NIFTY_26-Dec-2019_13200.0_CE,0.0,308.7,26-Dec-2019,44799.0,0.0
38440,NIFTY_26-Dec-2019_13200.0_PE,0.0,1093.5,26-Dec-2019,44800.0,0.0
38441,NIFTY_26-Dec-2019_13300.0_CE,0.0,323.9,26-Dec-2019,46624.0,0.0
38442,NIFTY_26-Dec-2019_13300.0_PE,0.0,1076.4,26-Dec-2019,46625.0,0.0
38443,NIFTY_26-Dec-2019_13400.0_CE,0.0,334.65,26-Dec-2019,43165.0,0.0
38444,NIFTY_26-Dec-2019_13400.0_PE,0.0,1091.85,26-Dec-2019,43166.0,0.0
38445,NIFTY_26-Dec-2019_13500.0_CE,0.0,401.45,26-Dec-2019,48902.0,0.0
38446,NIFTY_26-Dec-2019_13500.0_PE,0.0,1121.85,26-Dec-2019,48904.0,0.0
38447,NIFTY_26-Dec-2019_9800.0_PE,9900.0,528.0,26-Dec-2019,47133.0,5227200.0
38448,NIFTY_26-Dec-2019_9900.0_CE,0.0,2170.5,26-Dec-2019,47139.0,0.0
38449,NIFTY_26-Dec-2019_9900.0_PE,101850.0,303.0,26-Dec-2019,47197.0,30860550.0
38450,NIFTY_26-Dec-2019_10000.0_CE,0.0,2127.05,26-Dec-2019,47241.0,0.0
38451,NIFTY_26-Dec-2019_10000.0_PE,83250.0,470.0,26-Dec-2019,47254.0,39127500.0
38452,NIFTY_26-Dec-2019_10100.0_CE,0.0,2084.25,26-Dec-2019,47255.0,0.0
38453,NIFTY_26-Dec-2019_10100.0_PE,137850.0,350.0,26-Dec-2019,47256.0,48247500.0
38454,NIFTY_26-Dec-2019_10200.0_CE,79350.0,1625.0,26-Dec-2019,47269.0,128943750.0
38455,NIFTY_26-Dec-2019_10200.0_PE,159750.0,399.95,26-Dec-2019,47283.0,63892012.5
38456,NIFTY_26-Dec-2019_10300.0_CE,0.0,2000.5,26-Dec-2019,47284.0,0.0
38457,NIFTY_26-Dec-2019_10300.0_PE,37800.0,483.0,26-Dec-2019,47314.0,18257400.0
38458,NIFTY_26-Dec-2019_10400.0_CE,0.0,1959.55,26-Dec-2019,47318.0,0.0
38459,NIFTY_26-Dec-2019_10400.0_PE,9075.0,308.05,26-Dec-2019,47328.0,2795553.75
38460,NIFTY_26-Dec-2019_10500.0_CE,1425.0,1230.05,26-Dec-2019,47366.0,1752821.25
38461,NIFTY_26-Dec-2019_10500.0_PE,37875.0,460.0,26-Dec-2019,47367.0,17422500.0
38462,NIFTY_26-Dec-2019_10600.0_CE,0.0,1879.3,26-Dec-2019,47394.0,0.0
38463,NIFTY_26-Dec-2019_10600.0_PE,0.0,593.9,26-Dec-2019,47405.0,0.0
38464,NIFTY_26-Dec-2019_10700.0_CE,0.0,1828.9,26-Dec-2019,36786.0,0.0
38465,NIFTY_26-Dec-2019_10700.0_PE,60450.0,524.0,26-Dec-2019,36789.0,31675800.0
38466,NIFTY_26-Dec-2019_10800.0_CE,0.0,1881.6,26-Dec-2019,37366.0,0.0
38467,NIFTY_26-Dec-2019_10800.0_PE,0.0,521.4,26-Dec-2019,37367.0,0.0
38468,NIFTY_26-Dec-2019_10900.0_CE,0.0,2271.4,26-Dec-2019,41194.0,0.0
38469,NIFTY_26-Dec-2019_10900.0_PE,107025.0,588.0,26-Dec-2019,41197.0,62930700.0
38470,NIFTY_26-Dec-2019_11000.0_CE,4875.0,1050.0,26-Dec-2019,36215.0,5118750.0
38471,NIFTY_26-Dec-2019_11000.0_PE,170775.0,632.0,26-Dec-2019,36216.0,107929800.0
38472,NIFTY_26-Dec-2019_11100.0_CE,525.0,940.0,26-Dec-2019,44101.0,493500.0
38473,NIFTY_26-Dec-2019_11100.0_PE,162000.0,666.0,26-Dec-2019,44110.0,107892000.0
38474,NIFTY_26-Dec-2019_11200.0_CE,0.0,2244.75,26-Dec-2019,51396.0,0.0
38475,NIFTY_26-Dec-2019_11200.0_PE,0.0,842.8,26-Dec-2019,51397.0,0.0
38476,NIFTY_26-Dec-2019_11300.0_CE,0.0,2302.55,26-Dec-2019,64944.0,0.0
38477,NIFTY_26-Dec-2019_11300.0_PE,0.0,789.45,26-Dec-2019,64945.0,0.0
38478,NIFTY_26-Dec-2019_11400.0_CE,0.0,2209.5,26-Dec-2019,66637.0,0.0
38479,NIFTY_26-Dec-2019_11400.0_PE,0.0,745.55,26-Dec-2019,66638.0,0.0
38480,NIFTY_26-Dec-2019_11500.0_CE,0.0,547.05,26-Dec-2019,39235.0,0.0
38481,NIFTY_26-Dec-2019_11500.0_PE,0.0,1055.05,26-Dec-2019,39241.0,0.0
38482,NIFTY_26-Dec-2019_11600.0_CE,75000.0,715.0,26-Dec-2019,41682.0,53625000.0
38483,NIFTY_26-Dec-2019_11600.0_PE,75000.0,758.0,26-Dec-2019,41683.0,56850000.0
38484,NIFTY_26-Dec-2019_11700.0_CE,0.0,463.8,26-Dec-2019,37970.0,0.0
38485,NIFTY_26-Dec-2019_11700.0_PE,28500.0,945.0,26-Dec-2019,37976.0,26932500.0
38486,NIFTY_26-Dec-2019_11800.0_CE,0.0,437.15,26-Dec-2019,48671.0,0.0
38487,NIFTY_26-Dec-2019_11800.0_PE,0.0,987.75,26-Dec-2019,48673.0,0.0
38488,NIFTY_26-Dec-2019_11900.0_CE,0.0,410.9,26-Dec-2019,47436.0,0.0
38489,NIFTY_26-Dec-2019_11900.0_PE,0.0,921.0,26-Dec-2019,47437.0,0.0
38490,NIFTY_26-Dec-2019_12000.0_CE,150.0,489.9,26-Dec-2019,35145.0,73485.0
38491,NIFTY_26-Dec-2019_12000.0_PE,75.0,844.0,26-Dec-2019,35150.0,63300.0
38492,NIFTY_26-Dec-2019_12100.0_CE,0.0,438.7,26-Dec-2019,37132.0,0.0
38493,NIFTY_26-Dec-2019_12100.0_PE,0.0,1008.3,26-Dec-2019,37135.0,0.0
38494,NIFTY_26-Dec-2019_12200.0_CE,0.0,346.35,26-Dec-2019,40945.0,0.0
38495,NIFTY_26-Dec-2019_12200.0_PE,0.0,960.25,26-Dec-2019,40951.0,0.0
38496,NIFTY_26-Dec-2019_12300.0_CE,0.0,360.25,26-Dec-2019,43476.0,0.0
38497,NIFTY_26-Dec-2019_12300.0_PE,0.0,946.8,26-Dec-2019,43477.0,0.0
38498,NIFTY_26-Dec-2019_12400.0_CE,0.0,351.55,26-Dec-2019,40207.0,0.0
38499,NIFTY_26-Dec-2019_12400.0_PE,0.0,1002.8,26-Dec-2019,40211.0,0.0
38500,NIFTY_25-Jun-2020_11000.0_CE,0.0,1852.85,25-Jun-2020,41574.0,0.0
38501,NIFTY_25-Jun-2020_11000.0_PE,145350.0,700.0,25-Jun-2020,41575.0,101745000.0
38502,NIFTY_25-Jun-2020_11100.0_CE,0.0,1016.25,25-Jun-2020,53068.0,0.0
38503,NIFTY_25-Jun-2020_11100.0_PE,0.0,807.35,25-Jun-2020,53070.0,0.0
38504,NIFTY_25-Jun-2020_11200.0_CE,0.0,977.25,25-Jun-2020,37677.0,0.0
38505,NIFTY_25-Jun-2020_11200.0_PE,0.0,793.15,25-Jun-2020,37678.0,0.0
38506,NIFTY_25-Jun-2020_11300.0_CE,0.0,1096.85,25-Jun-2020,40320.0,0.0
38507,NIFTY_25-Jun-2020_11300.0_PE,158625.0,644.7,25-Jun-2020,40324.0,102265537.5
38508,NIFTY_25-Jun-2020_11400.0_CE,0.0,1017.2,25-Jun-2020,43265.0,0.0
38509,NIFTY_25-Jun-2020_11400.0_PE,11700.0,877.5,25-Jun-2020,43266.0,10266750.0
38510,NIFTY_25-Jun-2020_11500.0_CE,0.0,730.25,25-Jun-2020,39242.0,0.0
38511,NIFTY_25-Jun-2020_11500.0_PE,164850.0,865.0,25-Jun-2020,39247.0,142595250.0
38512,NIFTY_25-Jun-2020_11600.0_CE,0.0,714.35,25-Jun-2020,41684.0,0.0
38513,NIFTY_25-Jun-2020_11600.0_PE,235050.0,890.0,25-Jun-2020,41685.0,209194500.0
38514,NIFTY_25-Jun-2020_11700.0_CE,0.0,642.25,25-Jun-2020,37977.0,0.0
38515,NIFTY_25-Jun-2020_11700.0_PE,15900.0,893.0,25-Jun-2020,37979.0,14198700.0
38516,NIFTY_25-Jun-2020_11800.0_CE,0.0,615.6,25-Jun-2020,48674.0,0.0
38517,NIFTY_25-Jun-2020_11800.0_PE,217725.0,604.55,25-Jun-2020,48675.0,131625648.74999999
38518,NIFTY_25-Jun-2020_11900.0_CE,0.0,590.45,25-Jun-2020,47438.0,0.0
38519,NIFTY_25-Jun-2020_11900.0_PE,33375.0,680.0,25-Jun-2020,47439.0,22695000.0
38520,NIFTY_25-Jun-2020_12000.0_CE,0.0,739.55,25-Jun-2020,35151.0,0.0
38521,NIFTY_25-Jun-2020_12000.0_PE,7575.0,1001.0,25-Jun-2020,35152.0,7582575.0
38522,NIFTY_25-Jun-2020_12100.0_CE,0.0,623.9,25-Jun-2020,37925.0,0.0
38523,NIFTY_25-Jun-2020_12100.0_PE,260850.0,1033.0,25-Jun-2020,37926.0,269458050.0
38524,NIFTY_25-Jun-2020_12200.0_CE,0.0,521.05,25-Jun-2020,40955.0,0.0
38525,NIFTY_25-Jun-2020_12200.0_PE,32775.0,1108.0,25-Jun-2020,40959.0,36314700.0
38526,NIFTY_25-Jun-2020_12300.0_CE,0.0,539.3,25-Jun-2020,43482.0,0.0
38527,NIFTY_25-Jun-2020_12300.0_PE,16200.0,1115.1,25-Jun-2020,43483.0,18064620.0
38528,NIFTY_25-Jun-2020_12400.0_CE,0.0,526.95,25-Jun-2020,40409.0,0.0
38529,NIFTY_25-Jun-2020_12400.0_PE,338700.0,1100.0,25-Jun-2020,40410.0,372570000.0
38530,NIFTY_25-Jun-2020_12500.0_CE,0.0,499.6,25-Jun-2020,36688.0,0.0
38531,NIFTY_25-Jun-2020_12500.0_PE,0.0,799.3,25-Jun-2020,36691.0,0.0
38532,NIFTY_25-Jun-2020_12600.0_CE,0.0,560.7,25-Jun-2020,36885.0,0.0
38533,NIFTY_25-Jun-2020_12600.0_PE,0.0,990.05,25-Jun-2020,36920.0,0.0
38534,NIFTY_25-Jun-2020_12700.0_CE,0.0,605.05,25-Jun-2020,44031.0,0.0
38535,NIFTY_25-Jun-2020_12700.0_PE,0.0,1035.9,25-Jun-2020,44032.0,0.0
38536,NIFTY_25-Jun-2020_12800.0_CE,0.0,559.45,25-Jun-2020,37212.0,0.0
38537,NIFTY_25-Jun-2020_12800.0_PE,0.0,1004.3,25-Jun-2020,37215.0,0.0
38538,NIFTY_25-Jun-2020_12900.0_CE,0.0,550.05,25-Jun-2020,42754.0,0.0
38539,NIFTY_25-Jun-2020_12900.0_PE,0.0,1001.9,25-Jun-2020,42756.0,0.0
38540,NIFTY_25-Jun-2020_13000.0_CE,0.0,498.05,25-Jun-2020,39383.0,0.0
38541,NIFTY_25-Jun-2020_13000.0_PE,0.0,1005.85,25-Jun-2020,39385.0,0.0
38542,NIFTY_25-Jun-2020_13100.0_CE,0.0,460.15,25-Jun-2020,42688.0,0.0
38543,NIFTY_25-Jun-2020_13100.0_PE,0.0,933.15,25-Jun-2020,42689.0,0.0
38544,NIFTY_25-Jun-2020_13200.0_CE,0.0,506.25,25-Jun-2020,44807.0,0.0
38545,NIFTY_25-Jun-2020_13200.0_PE,0.0,906.3,25-Jun-2020,44822.0,0.0
38546,NIFTY_25-Jun-2020_13300.0_CE,0.0,529.35,25-Jun-2020,46635.0,0.0
38547,NIFTY_25-Jun-2020_13300.0_PE,0.0,889.05,25-Jun-2020,46637.0,0.0
38548,NIFTY_25-Jun-2020_13400.0_CE,0.0,544.7,25-Jun-2020,43168.0,0.0
38549,NIFTY_25-Jun-2020_13400.0_PE,0.0,903.15,25-Jun-2020,43169.0,0.0
38550,NIFTY_25-Jun-2020_13500.0_CE,0.0,627.8,25-Jun-2020,48905.0,0.0
38551,NIFTY_25-Jun-2020_13500.0_PE,0.0,944.4,25-Jun-2020,48906.0,0.0
38552,NIFTY_25-Jun-2020_7800.0_CE,0.0,3355.85,25-Jun-2020,46214.0,0.0
38553,NIFTY_25-Jun-2020_7800.0_PE,10200.0,165.0,25-Jun-2020,46215.0,1683000.0
38554,NIFTY_25-Jun-2020_7900.0_CE,0.0,3300.55,25-Jun-2020,46216.0,0.0
38555,NIFTY_25-Jun-2020_7900.0_PE,0.0,169.35,25-Jun-2020,46219.0,0.0
38556,NIFTY_25-Jun-2020_8000.0_CE,0.0,3245.75,25-Jun-2020,46221.0,0.0
38557,NIFTY_25-Jun-2020_8000.0_PE,1125.0,132.0,25-Jun-2020,46222.0,148500.0
38558,NIFTY_25-Jun-2020_8100.0_CE,0.0,3191.5,25-Jun-2020,46224.0,0.0
38559,NIFTY_25-Jun-2020_8100.0_PE,5250.0,129.9,25-Jun-2020,46225.0,681975.0
38560,NIFTY_25-Jun-2020_8200.0_CE,49500.0,3210.0,25-Jun-2020,46226.0,158895000.0
38561,NIFTY_25-Jun-2020_8200.0_PE,4125.0,170.0,25-Jun-2020,46228.0,701250.0
38562,NIFTY_25-Jun-2020_8300.0_CE,82500.0,1888.95,25-Jun-2020,46229.0,155838375.0
38563,NIFTY_25-Jun-2020_8300.0_PE,29775.0,170.0,25-Jun-2020,46230.0,5061750.0
38564,NIFTY_25-Jun-2020_8400.0_CE,300.0,2948.15,25-Jun-2020,46231.0,884445.0
38565,NIFTY_25-Jun-2020_8400.0_PE,3750.0,185.0,25-Jun-2020,46232.0,693750.0
38566,NIFTY_25-Jun-2020_8500.0_CE,0.0,2980.05,25-Jun-2020,46233.0,0.0
38567,NIFTY_25-Jun-2020_8500.0_PE,1250.0,173.0,25-Jun-2020,46237.0,216250.0
38568,NIFTY_25-Jun-2020_8600.0_CE,375.0,2744.0,25-Jun-2020,46238.0,1029000.0
38569,NIFTY_25-Jun-2020_8600.0_PE,27000.0,210.0,25-Jun-2020,46239.0,5670000.0
38570,NIFTY_25-Jun-2020_8700.0_CE,2850.0,1720.0,25-Jun-2020,46240.0,4902000.0
38571,NIFTY_25-Jun-2020_8700.0_PE,35925.0,177.0,25-Jun-2020,46241.0,6358725.0
38572,NIFTY_25-Jun-2020_8800.0_CE,4950.0,2769.0,25-Jun-2020,46242.0,13706550.0
